pair,event_type,lookback_window,session,volatility_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
USDJPY,breakout_low,24,london,low_vol,1,1.7666639e-05,4.50777e-05,-1.7666639e-05,0.00024505048,0.56751055,0.42827004,0.56751055,0.00028312034,0.00026543721,0.00032474403,474,1.4915988e-05,False
USDJPY,breakout_low,24,london,low_vol,2,4.4446805e-05,6.9991853e-05,-4.4446805e-05,0.00033097041,0.56329114,0.43248945,0.56329114,0.00037521121,0.0003820996,0.00046060899,474,2.1156472e-05,False
USDJPY,breakout_low,24,london,low_vol,4,5.3900098e-05,0.00010087985,-5.3900098e-05,0.0004818782,0.58016878,0.41983122,0.58016878,0.00052186944,0.00055458358,0.00067859649,474,3.1168969e-05,False
USDJPY,breakout_low,24,london,low_vol,8,0.00014425129,7.6126079e-05,-0.00014425129,0.00079819203,0.5443038,0.4556962,0.5443038,0.00078168421,0.00090039328,0.0014012056,474,6.4359507e-05,False
USDJPY,breakout_low,24,london,medium_vol,1,2.1397661e-05,6.3771734e-05,-2.1397661e-05,0.00038315513,0.55322862,0.43979058,0.55322862,0.00042374226,0.00038742225,0.00051411265,573,2.1477364e-05,False
USDJPY,breakout_low,24,london,medium_vol,2,3.0154465e-05,7.5746099e-05,-3.0154465e-05,0.00051138924,0.55322862,0.44328098,0.55322862,0.00056964865,0.00053880156,0.00069875499,573,2.9190909e-05,False
USDJPY,breakout_low,24,london,medium_vol,4,5.73897e-05,9.3998214e-05,-5.73897e-05,0.00074829184,0.55322862,0.44328098,0.55322862,0.00079735138,0.0007558859,0.0010269962,573,4.290338e-05,False
USDJPY,breakout_low,24,london,medium_vol,8,1.6044283e-05,0.00011018272,-1.6044283e-05,0.0011045522,0.54101222,0.45898778,0.54101222,0.0011659816,0.0011133222,0.0015499124,573,6.474852e-05,False
USDJPY,breakout_low,24,london,unknown,1,-8.5695436e-05,6.4926143e-06,8.5695436e-05,0.00033160736,0.5,0.5,0.5,0.00038199835,0.00024186094,0.00043909244,20,9.8184054e-05,True
USDJPY,breakout_low,24,london,unknown,2,-0.00016304718,-3.5547467e-05,0.00016304718,0.00039214619,0.45,0.55,0.45,0.00057475852,0.00032258665,0.00058102736,20,0.00012992167,True
USDJPY,breakout_low,24,london,unknown,4,-0.00038254067,-0.00029618477,0.00038254067,0.00057848205,0.35,0.65,0.35,0.0008854288,0.00045523478,0.00067151608,20,0.00015015556,True
USDJPY,breakout_low,24,london,unknown,8,-0.00065274348,-0.00046108142,0.00065274348,0.001024924,0.3,0.7,0.3,0.0015169461,0.00058326617,0.0012099516,20,0.0002705534,True
USDJPY,breakout_low,24,new_york,high_vol,1,-7.8375891e-06,5.6253252e-05,7.8375891e-06,0.0007125938,0.5432526,0.45397924,0.5432526,0.00071661122,0.00066107862,0.0013954275,1445,3.6709068e-05,False
USDJPY,breakout_low,24,new_york,high_vol,2,-4.8851632e-05,2.2950308e-05,4.8851632e-05,0.00098605008,0.50865052,0.48788927,0.50865052,0.0010457737,0.00090524605,0.0017955692,1445,4.7235469e-05,False
USDJPY,breakout_low,24,new_york,high_vol,4,-0.00011349981,3.6427882e-05,0.00011349981,0.0013456286,0.51141869,0.48788927,0.51141869,0.0014738426,0.0012226729,0.0023223754,1445,6.1093992e-05,False
USDJPY,breakout_low,24,new_york,high_vol,8,-0.00012061738,2.8004145e-05,0.00012061738,0.0017206123,0.50380623,0.49550173,0.50380623,0.0019288025,0.0015864683,0.0027669585,1445,7.2789497e-05,False
USDJPY,breakout_low,24,new_york,low_vol,1,5.280591e-05,5.8575064e-05,-5.280591e-05,0.00030726398,0.58294574,0.40465116,0.58294574,0.00030671573,0.00033153303,0.00042895708,645,1.6890168e-05,False
USDJPY,breakout_low,24,new_york,low_vol,2,9.0831784e-05,8.7131982e-05,-9.0831784e-05,0.00039639044,0.57829457,0.41395349,0.57829457,0.0004046641,0.00046658272,0.00053321079,645,2.0995154e-05,False
USDJPY,breakout_low,24,new_york,low_vol,4,0.00013629965,0.00010578506,-0.00013629965,0.00056074703,0.57984496,0.42015504,0.57984496,0.00056507168,0.00066568629,0.00075385482,645,2.9683004e-05,False
USDJPY,breakout_low,24,new_york,low_vol,8,0.00020936329,0.0002040774,-0.00020936329,0.00081349196,0.61085271,0.3875969,0.61085271,0.00077031396,0.00093386076,0.001105955,645,4.3546935e-05,False
USDJPY,breakout_low,24,new_york,medium_vol,1,3.815656e-05,6.7129915e-05,-3.815656e-05,0.0003899864,0.56990521,0.42654028,0.56990521,0.00039736802,0.00041358729,0.00053208465,844,1.8315109e-05,False
USDJPY,breakout_low,24,new_york,medium_vol,2,6.4928657e-05,7.2766645e-05,-6.4928657e-05,0.00053635148,0.56161137,0.43364929,0.56161137,0.00054904311,0.00058010711,0.00074040522,844,2.5485799e-05,False
USDJPY,breakout_low,24,new_york,medium_vol,4,0.00012024,0.00010359895,-0.00012024,0.0007112141,0.56398104,0.43364929,0.56398104,0.00074365521,0.00081652862,0.00095929499,844,3.3020295e-05,False
USDJPY,breakout_low,24,new_york,medium_vol,8,0.00012285247,0.00018534102,-0.00012285247,0.00097153325,0.56635071,0.43364929,0.56635071,0.0010095871,0.0010695384,0.0013142038,844,4.5236759e-05,False
USDJPY,breakout_low,24,new_york,unknown,1,4.8060753e-05,0.00014066764,-4.8060753e-05,0.00031045957,0.65,0.35,0.65,0.00037546374,0.00034839582,0.00039520884,20,8.8371383e-05,True
USDJPY,breakout_low,24,new_york,unknown,2,4.7782108e-05,0.00015002909,-4.7782108e-05,0.00043289188,0.65,0.35,0.65,0.00046253953,0.00046602255,0.00053865607,20,0.00012044716,True
USDJPY,breakout_low,24,new_york,unknown,4,-3.9729044e-05,7.6321278e-05,3.9729044e-05,0.00066553747,0.55,0.45,0.55,0.00070331389,0.00059114415,0.00084675045,20,0.00018933916,True
USDJPY,breakout_low,24,new_york,unknown,8,0.00017956418,0.00038306013,-0.00017956418,0.0009007741,0.65,0.35,0.65,0.00085596949,0.00094099708,0.0010719265,20,0.00023969005,True
USDJPY,breakout_low,48,asia,high_vol,1,-2.8325724e-05,9.4623493e-05,2.8325724e-05,0.00069658612,0.54781199,0.44894652,0.54781199,0.00074442285,0.00060253228,0.0011221506,617,4.5176082e-05,False
USDJPY,breakout_low,48,asia,high_vol,2,-5.2262206e-05,0.00013163206,5.2262206e-05,0.00089788638,0.54294976,0.45380875,0.54294976,0.0010034028,0.00082151321,0.001442265,617,5.8063403e-05,False
USDJPY,breakout_low,48,asia,high_vol,4,1.1988036e-06,0.00014394101,-1.1988036e-06,0.0011662325,0.56077796,0.43922204,0.56077796,0.0013123077,0.0011399302,0.0016675578,617,6.7133351e-05,False
USDJPY,breakout_low,48,asia,high_vol,8,-3.2048522e-05,6.1657169e-05,3.2048522e-05,0.0015692507,0.51377634,0.48460292,0.51377634,0.0017329129,0.0015333603,0.0022588981,617,9.0939814e-05,False
USDJPY,breakout_low,48,asia,low_vol,1,3.4743124e-05,2.6276212e-05,-3.4743124e-05,0.0002687514,0.54481132,0.4504717,0.54481132,0.00028436464,0.00028887897,0.00035660059,424,1.7318055e-05,False
USDJPY,breakout_low,48,asia,low_vol,2,6.2300935e-05,6.8666782e-05,-6.2300935e-05,0.00036957706,0.55660377,0.44103774,0.55660377,0.00038749585,0.00041085784,0.00051668061,424,2.5092229e-05,False
USDJPY,breakout_low,48,asia,low_vol,4,7.7619094e-05,5.309455e-05,-7.7619094e-05,0.00051599169,0.54245283,0.45518868,0.54245283,0.00053274095,0.00059322463,0.00073365936,424,3.5629648e-05,False
USDJPY,breakout_low,48,asia,low_vol,8,8.8100253e-05,0.00012667349,-8.8100253e-05,0.00071917683,0.58018868,0.41981132,0.58018868,0.00074838043,0.00080585368,0.00095415561,424,4.6337893e-05,False
USDJPY,breakout_low,48,asia,medium_vol,1,1.36376e-06,5.7298508e-05,-1.36376e-06,0.0003537812,0.53488372,0.45665962,0.53488372,0.00039998936,0.00034067454,0.00044866459,473,2.062962e-05,False
USDJPY,breakout_low,48,asia,medium_vol,2,1.6790759e-05,3.7821125e-05,-1.6790759e-05,0.00046468167,0.54334038,0.44820296,0.54334038,0.00053871903,0.00048052385,0.00061883487,473,2.8454058e-05,False
USDJPY,breakout_low,48,asia,medium_vol,4,-2.7000727e-05,3.7838119e-05,2.7000727e-05,0.0006941934,0.5179704,0.47991543,0.5179704,0.00075755393,0.00067279274,0.00093509516,473,4.2995721e-05,False
USDJPY,breakout_low,48,asia,medium_vol,8,-3.5814932e-05,2.0544849e-05,3.5814932e-05,0.00097871352,0.50528541,0.49260042,0.50528541,0.001072738,0.00093160035,0.0013460198,473,6.1890054e-05,False
USDJPY,breakout_low,48,asia,unknown,1,0.00017709789,0.00016922584,-0.00017709789,0.00029946664,0.85714286,0.14285714,0.85714286,0.00041336808,0.00042688797,0.00037955922,7,0.0001434599,True
USDJPY,breakout_low,48,asia,unknown,2,-0.00032460467,-0.00046608251,0.00032460467,0.00075068286,0.42857143,0.57142857,0.42857143,0.00094728534,0.00059047422,0.00090697348,7,0.00034280376,True
USDJPY,breakout_low,48,asia,unknown,4,-0.00043627132,-0.00010214187,0.00043627132,0.00067565769,0.28571429,0.71428571,0.28571429,0.0013013747,0.00061339799,0.00092618701,7,0.00035006579,True
USDJPY,breakout_low,48,asia,unknown,8,-0.0002862334,0.00030184391,0.0002862334,0.00088510362,0.57142857,0.42857143,0.57142857,0.0013322889,0.00067182587,0.0012355198,7,0.0004669826,True
USDJPY,breakout_low,48,london,high_vol,1,-1.385174e-05,2.93668e-05,1.385174e-05,0.00061324926,0.52576112,0.47189696,0.52576112,0.00063703976,0.00057802869,0.0010958812,854,3.7500281e-05,False
USDJPY,breakout_low,48,london,high_vol,2,-1.8759944e-05,4.4260252e-05,1.8759944e-05,0.00087560566,0.51990632,0.47775176,0.51990632,0.00091729983,0.00080896693,0.0014336782,854,4.9059459e-05,False
USDJPY,breakout_low,48,london,high_vol,4,-1.0607472e-05,6.456941e-05,1.0607472e-05,0.0011129131,0.52810304,0.470726,0.52810304,0.0012445495,0.0011199286,0.0017369716,854,5.9437944e-05,False
USDJPY,breakout_low,48,london,high_vol,8,5.9205721e-05,0.00014689908,-5.9205721e-05,0.0016173827,0.53512881,0.46370023,0.53512881,0.0016909916,0.0016398446,0.0024830183,854,8.4967138e-05,False
USDJPY,breakout_low,48,london,low_vol,1,3.6975522e-05,8.5615976e-05,-3.6975522e-05,0.00026792566,0.59615385,0.39615385,0.59615385,0.00030997107,0.00028589565,0.00034735695,260,2.1542164e-05,False
USDJPY,breakout_low,48,london,low_vol,2,7.1532936e-05,7.4009765e-05,-7.1532936e-05,0.00034602988,0.55,0.44615385,0.55,0.0003949018,0.00041797457,0.000453063,260,2.8097774e-05,False
USDJPY,breakout_low,48,london,low_vol,4,0.00010813355,0.00011229419,-0.00010813355,0.00049117975,0.57307692,0.42692308,0.57307692,0.00052878986,0.00062233194,0.00065626235,260,4.0699663e-05,False
USDJPY,breakout_low,48,london,low_vol,8,0.00021064775,8.0686771e-05,-0.00021064775,0.00085033242,0.55,0.45,0.55,0.0007782131,0.0010073033,0.0015342371,260,9.5149345e-05,False
USDJPY,breakout_low,48,london,medium_vol,1,4.3187421e-05,8.5364783e-05,-4.3187421e-05,0.00037870144,0.57102273,0.41761364,0.57102273,0.00041302966,0.00040091811,0.00050978054,352,2.7171394e-05,False
USDJPY,breakout_low,48,london,medium_vol,2,5.1444993e-05,8.5999325e-05,-5.1444993e-05,0.0005019796,0.55681818,0.4375,0.55681818,0.00055833541,0.00055322396,0.00066757289,352,3.5581755e-05,False
USDJPY,breakout_low,48,london,medium_vol,4,7.8542456e-05,0.00010061439,-7.8542456e-05,0.00074255042,0.57102273,0.42613636,0.57102273,0.00078753215,0.00077391442,0.00099670921,352,5.3124779e-05,False
USDJPY,breakout_low,48,london,medium_vol,8,-2.3975871e-05,4.8717553e-05,2.3975871e-05,0.0011110368,0.52272727,0.47727273,0.52272727,0.0011833778,0.0011049174,0.0015586516,352,8.3076412e-05,False
USDJPY,breakout_low,48,london,unknown,1,0.00015412397,0.0001885681,-0.00015412397,0.00032530531,0.625,0.375,0.625,0.00036066142,0.00036114681,0.00037925996,8,0.00013408865,True
USDJPY,breakout_low,48,london,unknown,2,0.00015897623,0.00010463132,-0.00015897623,0.00025379628,0.75,0.25,0.75,0.00044220416,0.00053243123,0.00027577473,8,9.7501092e-05,True
USDJPY,breakout_low,48,london,unknown,4,-8.893817e-05,-4.2616891e-06,8.893817e-05,0.00043811403,0.5,0.5,0.5,0.00069322142,0.00070547608,0.00057737967,8,0.00020413454,True
USDJPY,breakout_low,48,london,unknown,8,-0.00042827655,-0.00018845513,0.00042827655,0.00077044305,0.5,0.5,0.5,0.0013329164,0.00082021015,0.001077679,8,0.00038101705,True
USDJPY,breakout_low,48,new_york,high_vol,1,-1.3614464e-05,5.9024373e-05,1.3614464e-05,0.00074434721,0.5438914,0.45248869,0.5438914,0.00075777272,0.00069260984,0.0014137134,1105,4.2528517e-05,False
USDJPY,breakout_low,48,new_york,high_vol,2,-4.4399765e-05,-7.8381884e-06,4.4399765e-05,0.0010124596,0.49321267,0.50316742,0.49321267,0.0010817762,0.00094253303,0.0017260064,1105,5.1923178e-05,False
USDJPY,breakout_low,48,new_york,high_vol,4,-7.7204578e-05,3.5502223e-05,7.7204578e-05,0.0013473272,0.50859729,0.49049774,0.50859729,0.0014590076,0.0012545111,0.0021522291,1105,6.4745167e-05,False
USDJPY,breakout_low,48,new_york,high_vol,8,-3.1196394e-05,8.3982355e-05,3.1196394e-05,0.0017010208,0.51855204,0.48054299,0.51855204,0.0018679967,0.0016205577,0.0025988456,1105,7.818066e-05,False
USDJPY,breakout_low,48,new_york,low_vol,1,5.3685624e-05,5.7233044e-05,-5.3685624e-05,0.00029975208,0.58,0.4,0.58,0.00032500378,0.00033259495,0.00041061702,350,2.1948403e-05,False
USDJPY,breakout_low,48,new_york,low_vol,2,6.3424446e-05,5.5222701e-05,-6.3424446e-05,0.00038690923,0.54285714,0.44571429,0.54285714,0.00043403427,0.00046021743,0.00051211266,350,2.7373573e-05,False
USDJPY,breakout_low,48,new_york,low_vol,4,8.8128419e-05,6.3727248e-05,-8.8128419e-05,0.00054983822,0.54571429,0.45428571,0.54571429,0.00060314422,0.0006459414,0.00074725196,350,3.9942297e-05,False
USDJPY,breakout_low,48,new_york,low_vol,8,0.00017309854,0.00019676386,-0.00017309854,0.00081903136,0.59142857,0.40571429,0.59142857,0.00079302181,0.00090645369,0.0010650432,350,5.6928953e-05,False
USDJPY,breakout_low,48,new_york,medium_vol,1,4.3508732e-05,7.818383e-05,-4.3508732e-05,0.000388128,0.58243728,0.41397849,0.58243728,0.00040324044,0.00041138968,0.00052032107,558,2.2026947e-05,False
USDJPY,breakout_low,48,new_york,medium_vol,2,6.9344347e-05,7.4962373e-05,-6.9344347e-05,0.00054208304,0.56810036,0.4265233,0.56810036,0.00056606334,0.00058595998,0.00074386111,558,3.1490152e-05,False
USDJPY,breakout_low,48,new_york,medium_vol,4,0.0001258938,0.00010446643,-0.0001258938,0.00071554393,0.56810036,0.43010753,0.56810036,0.00076086167,0.00082277367,0.00096879326,558,4.1012289e-05,False
USDJPY,breakout_low,48,new_york,medium_vol,8,0.00012432989,0.00021046103,-0.00012432989,0.00097692401,0.56810036,0.43189964,0.56810036,0.0010206083,0.0010500894,0.0013149996,558,5.5668374e-05,False
USDJPY,breakout_low,48,new_york,unknown,1,-3.4408867e-05,0.00010712184,3.4408867e-05,0.00029304096,0.66666667,0.33333333,0.66666667,0.00032637876,0.00027497035,0.00041786552,12,0.00012062739,True
USDJPY,breakout_low,48,new_york,unknown,2,-8.414387e-05,8.2315525e-05,8.414387e-05,0.00038591472,0.58333333,0.41666667,0.58333333,0.00045016345,0.00037535477,0.00054430174,12,0.00015712638,True
USDJPY,breakout_low,48,new_york,unknown,4,-0.00018640471,7.6321278e-05,0.00018640471,0.00067040779,0.58333333,0.41666667,0.58333333,0.00070566807,0.00047908352,0.0008882958,12,0.00025642891,True
USDJPY,breakout_low,48,new_york,unknown,8,0.00020344488,0.00045754482,-0.00020344488,0.00099490932,0.66666667,0.33333333,0.66666667,0.00089356088,0.00094189931,0.0012154184,12,0.00035086108,True
USDJPY,breakout_low,96,asia,high_vol,1,-3.2737621e-05,8.5298322e-05,3.2737621e-05,0.00070613852,0.53715499,0.45859873,0.53715499,0.00076369162,0.00061338544,0.001110077,471,5.1149648e-05,False
USDJPY,breakout_low,96,asia,high_vol,2,-6.1929212e-05,0.00011860881,6.1929212e-05,0.00092453747,0.54564756,0.4522293,0.54564756,0.0010273062,0.00082647071,0.0015142081,471,6.9771026e-05,False
USDJPY,breakout_low,96,asia,high_vol,4,-2.2943301e-05,0.00011592805,2.2943301e-05,0.0012006041,0.54564756,0.45435244,0.54564756,0.0013382206,0.001155563,0.0016896151,471,7.7853354e-05,False
USDJPY,breakout_low,96,asia,high_vol,8,-0.00014451226,-1.8796109e-05,0.00014451226,0.0016105293,0.49681529,0.50318471,0.49681529,0.0017846055,0.001518137,0.0023174372,471,0.00010678187,False
USDJPY,breakout_low,96,asia,low_vol,1,7.8819463e-06,2.9466907e-05,-7.8819463e-06,0.00029741325,0.54237288,0.45762712,0.54237288,0.00033875036,0.00028442345,0.0003881678,177,2.9176479e-05,False
USDJPY,breakout_low,96,asia,low_vol,2,3.6350298e-05,5.0711342e-05,-3.6350298e-05,0.000363189,0.55367232,0.44632768,0.55367232,0.00041958863,0.00039110135,0.00052896539,177,3.9759473e-05,False
USDJPY,breakout_low,96,asia,low_vol,4,5.9731423e-05,7.0313374e-05,-5.9731423e-05,0.00048881358,0.55367232,0.44067797,0.55367232,0.00053830961,0.00055290418,0.00070870598,177,5.3269604e-05,False
USDJPY,breakout_low,96,asia,low_vol,8,3.6972574e-05,5.4390253e-05,-3.6972574e-05,0.00069200907,0.55367232,0.44632768,0.55367232,0.00074612324,0.00076053945,0.00095717824,177,7.1945922e-05,False
USDJPY,breakout_low,96,asia,medium_vol,1,-3.3555045e-05,0,3.3555045e-05,0.00033049576,0.48689139,0.49812734,0.48689139,0.00040322346,0.0003175893,0.00042357441,267,2.5922333e-05,False
USDJPY,breakout_low,96,asia,medium_vol,2,-1.9195033e-05,9.4037107e-06,1.9195033e-05,0.00045777766,0.5093633,0.48689139,0.5093633,0.00054777764,0.00045859062,0.00060787777,267,3.7201515e-05,False
USDJPY,breakout_low,96,asia,medium_vol,4,-5.6273072e-05,-2.2989034e-05,5.6273072e-05,0.00067525545,0.48689139,0.51310861,0.48689139,0.00076737732,0.00064688288,0.00090744479,267,5.5534719e-05,False
USDJPY,breakout_low,96,asia,medium_vol,8,-9.6463834e-05,-8.2775747e-05,9.6463834e-05,0.0010238374,0.45318352,0.54307116,0.45318352,0.0011103708,0.00091290838,0.0014042533,267,8.5938904e-05,False
USDJPY,breakout_low,96,asia,unknown,1,0.00017709789,0.00016922584,-0.00017709789,0.00029946664,0.85714286,0.14285714,0.85714286,0.00041336808,0.00042688797,0.00037955922,7,0.0001434599,True
USDJPY,breakout_low,96,asia,unknown,2,-0.00032460467,-0.00046608251,0.00032460467,0.00075068286,0.42857143,0.57142857,0.42857143,0.00094728534,0.00059047422,0.00090697348,7,0.00034280376,True
USDJPY,breakout_low,96,asia,unknown,4,-0.00043627132,-0.00010214187,0.00043627132,0.00067565769,0.28571429,0.71428571,0.28571429,0.0013013747,0.00061339799,0.00092618701,7,0.00035006579,True
USDJPY,breakout_low,96,asia,unknown,8,-0.0002862334,0.00030184391,0.0002862334,0.00088510362,0.57142857,0.42857143,0.57142857,0.0013322889,0.00067182587,0.0012355198,7,0.0004669826,True
USDJPY,breakout_low,96,london,high_vol,1,-4.8280004e-06,1.8352075e-05,4.8280004e-06,0.00066727454,0.51596639,0.48067227,0.51596639,0.000669519,0.00062762577,0.0012393322,595,5.0807666e-05,False
USDJPY,breakout_low,96,london,high_vol,2,-5.1718698e-06,3.6779073e-05,5.1718698e-06,0.00093120503,0.51596639,0.48235294,0.51596639,0.00096562608,0.00086435778,0.0015727908,595,6.4478134e-05,False
USDJPY,breakout_low,96,london,high_vol,4,3.7765875e-05,0.00011000574,-3.7765875e-05,0.001137249,0.54285714,0.45546218,0.54285714,0.0012866471,0.0011921543,0.001843773,595,7.5587323e-05,False
USDJPY,breakout_low,96,london,high_vol,8,9.3204461e-05,0.00013634009,-9.3204461e-05,0.0016354974,0.53613445,0.46386555,0.53613445,0.0017147633,0.0017241019,0.0026384608,595,0.00010816635,False
USDJPY,breakout_low,96,london,low_vol,1,-7.6813407e-06,0,7.6813407e-06,0.00025050197,0.48913043,0.48913043,0.48913043,0.00034788345,0.00024530096,0.00032216902,92,3.3588442e-05,False
USDJPY,breakout_low,96,london,low_vol,2,2.9724473e-05,1.3905117e-05,-2.9724473e-05,0.00034438784,0.5,0.5,0.5,0.00043235846,0.00036859934,0.00045257279,92,4.7183975e-05,False
USDJPY,breakout_low,96,london,low_vol,4,0.00012714323,0.00014883846,-0.00012714323,0.00048365119,0.65217391,0.34782609,0.65217391,0.00053170864,0.00056100149,0.00066741483,92,6.9582806e-05,False
USDJPY,breakout_low,96,london,low_vol,8,0.00024142643,0.0001423969,-0.00024142643,0.00068867805,0.57608696,0.42391304,0.57608696,0.00070420282,0.00093665467,0.00091389888,92,9.5280545e-05,False
USDJPY,breakout_low,96,london,medium_vol,1,2.4712481e-05,8.6467004e-05,-2.4712481e-05,0.00037776417,0.57219251,0.4171123,0.57219251,0.00041016657,0.00038992097,0.00051087123,187,3.7358605e-05,False
USDJPY,breakout_low,96,london,medium_vol,2,3.7323635e-05,9.0439218e-05,-3.7323635e-05,0.00048981392,0.57219251,0.42780749,0.57219251,0.00054194778,0.00055153146,0.00067398081,187,4.9286358e-05,False
USDJPY,breakout_low,96,london,medium_vol,4,8.8973158e-05,0.0001128631,-8.8973158e-05,0.00068930492,0.59358289,0.40106952,0.59358289,0.00073456416,0.00075977256,0.00092462236,187,6.7615083e-05,False
USDJPY,breakout_low,96,london,medium_vol,8,-2.0576174e-05,6.7139929e-05,2.0576174e-05,0.0010215669,0.53475936,0.46524064,0.53475936,0.0011211834,0.001123155,0.0013796196,187,0.00010088778,False
USDJPY,breakout_low,96,london,unknown,1,0.00012235389,3.1422095e-05,-0.00012235389,0.00037778679,0.5,0.5,0.5,0.00055576872,0.00046946999,0.00049720098,4,0.00024860049,True
USDJPY,breakout_low,96,london,unknown,2,0.00020877909,0.00027354759,-0.00020877909,0.00028697077,0.75,0.25,0.75,0.00071885421,0.00065572543,0.00028514277,4,0.00014257138,True
USDJPY,breakout_low,96,london,unknown,4,-0.00025998789,-0.00016325709,0.00025998789,0.00033629978,0.25,0.75,0.25,0.00087011837,0.00076891239,0.00043839457,4,0.00021919729,True
