pair,event_type,lookback_window,session,session_subcontext,transition_context,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
GBPUSD,sweep_low,96,asia,mid_session,inside_asia,8,0.00013786617,5.2055178e-05,-0.00013786617,0.00062043629,0.52713178,0.47286822,0.52713178,0.00065681272,0.00077202951,0.001058347,129,9.3182254e-05,False
GBPUSD,sweep_low,96,london,early_session,asia_to_london_boundary,1,-7.7589483e-06,1.830543e-05,7.7589483e-06,0.00051904888,0.50678733,0.49321267,0.50678733,0.00051406679,0.00048243133,0.00067773026,221,4.558907e-05,False
GBPUSD,sweep_low,96,london,early_session,asia_to_london_boundary,2,-2.0001897e-05,-2.3593716e-05,2.0001897e-05,0.00077799061,0.47511312,0.52488688,0.47511312,0.000776744,0.00068710652,0.0010385785,221,6.9862347e-05,False
GBPUSD,sweep_low,96,london,early_session,asia_to_london_boundary,4,-4.0120315e-05,-0.0001014598,4.0120315e-05,0.0010000422,0.45701357,0.54298643,0.45701357,0.0010806571,0.00097475437,0.0013523146,221,9.0966521e-05,False
GBPUSD,sweep_low,96,london,early_session,asia_to_london_boundary,8,-6.6423188e-05,-0.00011490668,6.6423188e-05,0.0013884465,0.47963801,0.52036199,0.47963801,0.001479071,0.0013940605,0.0018670039,221,0.00012558827,False
GBPUSD,sweep_low,96,london,early_session,inside_london,1,-2.1852912e-05,4.1932238e-05,2.1852912e-05,0.00055508179,0.52988048,0.46215139,0.52988048,0.00060339339,0.00048066061,0.00081891426,251,5.168941e-05,False
GBPUSD,sweep_low,96,london,early_session,inside_london,2,-0.00012913034,2.1133517e-05,0.00012913034,0.00078328432,0.51792829,0.48207171,0.51792829,0.00086937691,0.00068979845,0.0011732435,251,7.4054473e-05,False
GBPUSD,sweep_low,96,london,early_session,inside_london,4,-0.00022055288,5.7661259e-05,0.00022055288,0.0010665,0.51394422,0.48605578,0.51394422,0.0012047577,0.00093902658,0.0014908426,251,9.4101148e-05,False
GBPUSD,sweep_low,96,london,early_session,inside_london,8,-0.0002754742,-0.000102996,0.0002754742,0.0014797836,0.47808765,0.51792829,0.47808765,0.0016290167,0.0012652739,0.00198586,251,0.00012534637,False
GBPUSD,sweep_low,96,london,late_session,inside_london,1,-3.659861e-05,-5.3243338e-05,3.659861e-05,0.00059709596,0.4675835,0.52848723,0.4675835,0.00061624487,0.00056358338,0.00084534006,509,3.7469039e-05,False
GBPUSD,sweep_low,96,london,late_session,inside_london,2,-9.4885687e-06,-6.9824817e-05,9.4885687e-06,0.0008733429,0.47937132,0.52062868,0.47937132,0.00088215212,0.00082111838,0.0012841163,509,5.6917456e-05,False
GBPUSD,sweep_low,96,london,late_session,inside_london,4,-7.8581566e-05,7.7593063e-06,7.8581566e-05,0.0012321841,0.50294695,0.49508841,0.50294695,0.0012706295,0.0011829135,0.001721579,509,7.6307649e-05,False
GBPUSD,sweep_low,96,london,late_session,inside_london,8,-0.00014034529,-0.00012017109,0.00014034529,0.0018754724,0.48133595,0.51866405,0.48133595,0.0018815584,0.001770403,0.002497351,509,0.00011069314,False
GBPUSD,sweep_low,96,london,mid_session,inside_london,1,-7.2311561e-05,-3.3025661e-05,7.2311561e-05,0.00054773919,0.47631579,0.52368421,0.47631579,0.0005658224,0.00047235142,0.00081903889,380,4.2015809e-05,False
GBPUSD,sweep_low,96,london,mid_session,inside_london,2,-4.2897844e-05,1.4025608e-05,4.2897844e-05,0.00079476336,0.50526316,0.49473684,0.50526316,0.000786864,0.00069343328,0.0011279984,380,5.7865095e-05,False
GBPUSD,sweep_low,96,london,mid_session,inside_london,4,-8.8171276e-05,-8.1986936e-06,8.8171276e-05,0.001088383,0.48684211,0.50526316,0.48684211,0.0011460098,0.00096039035,0.0016873933,380,8.6561448e-05,False
GBPUSD,sweep_low,96,london,mid_session,inside_london,8,-8.5366712e-05,6.1193237e-05,8.5366712e-05,0.0015707084,0.51315789,0.48421053,0.51315789,0.001642021,0.0014425578,0.0021109149,380,0.00010828765,False
GBPUSD,sweep_low,96,new_york,early_session,inside_new_york,1,1.2992238e-05,-3.2197762e-05,-1.2992238e-05,0.00062296683,0.4806867,0.51502146,0.4806867,0.00060974066,0.00060660948,0.00088889997,466,4.1177496e-05,False
GBPUSD,sweep_low,96,new_york,early_session,inside_new_york,2,-5.8351902e-05,5.9028458e-06,5.8351902e-05,0.00089250312,0.50429185,0.49356223,0.50429185,0.00090331718,0.00086746971,0.0011949872,466,5.5356715e-05,False
GBPUSD,sweep_low,96,new_york,early_session,inside_new_york,4,-0.00013674784,-0.00015326823,0.00013674784,0.0012110587,0.4527897,0.54506438,0.4527897,0.0012946716,0.0011820766,0.0016279495,466,7.5413303e-05,False
GBPUSD,sweep_low,96,new_york,early_session,inside_new_york,8,-0.00014127443,-0.00010420605,0.00014127443,0.0016345341,0.47424893,0.52360515,0.47424893,0.0018028575,0.0015770628,0.0023018259,466,0.00010663002,False
GBPUSD,sweep_low,96,new_york,early_session,london_to_new_york_boundary,1,-1.1679944e-05,3.6619902e-05,1.1679944e-05,0.0002925668,0.51111111,0.46666667,0.51111111,0.00025481276,0.0003387967,0.00044673551,45,6.6595398e-05,False
GBPUSD,sweep_low,96,new_york,early_session,london_to_new_york_boundary,2,-7.9864537e-05,-5.4498883e-05,7.9864537e-05,0.00032673439,0.44444444,0.55555556,0.44444444,0.00033355642,0.00038292921,0.0004452369,45,6.6371998e-05,False
GBPUSD,sweep_low,96,new_york,early_session,london_to_new_york_boundary,4,-9.9851717e-05,-8.9105623e-05,9.9851717e-05,0.00060000869,0.44444444,0.55555556,0.44444444,0.0005560562,0.00050507514,0.00099914198,45,0.00014894329,False
GBPUSD,sweep_low,96,new_york,early_session,london_to_new_york_boundary,8,7.6263567e-05,1.5340953e-05,-7.6263567e-05,0.00097359583,0.51111111,0.48888889,0.51111111,0.0008759994,0.00084685166,0.0017420016,45,0.00025968227,False
GBPUSD,sweep_low,96,new_york,late_session,inside_new_york,1,-3.337337e-05,0,3.337337e-05,0.00040026724,0.49725275,0.49725275,0.49725275,0.00040762229,0.00036769235,0.00067745944,364,3.5508523e-05,False
GBPUSD,sweep_low,96,new_york,late_session,inside_new_york,2,-2.4917791e-05,3.6234464e-05,2.4917791e-05,0.00051167129,0.53571429,0.46428571,0.53571429,0.00053820975,0.00050608606,0.00086810621,364,4.5501129e-05,False
GBPUSD,sweep_low,96,new_york,late_session,inside_new_york,4,3.0791647e-05,3.3753651e-05,-3.0791647e-05,0.00067183278,0.52197802,0.47527473,0.52197802,0.00070306504,0.00067945647,0.0011672214,364,6.1179022e-05,False
GBPUSD,sweep_low,96,new_york,late_session,inside_new_york,8,0.00010267459,0.00011558106,-0.00010267459,0.00080623651,0.54395604,0.45604396,0.54395604,0.00086435241,0.00090322978,0.0014407,364,7.5513201e-05,False
GBPUSD,sweep_low,96,new_york,late_session,london_to_new_york_boundary,1,-4.0051747e-06,-4.0051747e-06,4.0051747e-06,4.0051747e-06,0,1,0,4.0051747e-06,9.6124192e-05,,1,,True
GBPUSD,sweep_low,96,new_york,late_session,london_to_new_york_boundary,2,-0.00028837258,-0.00028837258,0.00028837258,0.00028837258,0,1,0,0.00029638293,9.6124192e-05,,1,,True
GBPUSD,sweep_low,96,new_york,late_session,london_to_new_york_boundary,4,-0.0013737749,-0.0013737749,0.0013737749,0.0013737749,0,1,0,0.0014138267,9.6124192e-05,,1,,True
GBPUSD,sweep_low,96,new_york,late_session,london_to_new_york_boundary,8,-0.0019825615,-0.0019825615,0.0019825615,0.0019825615,0,1,0,0.0026193842,9.6124192e-05,,1,,True
GBPUSD,sweep_low,96,new_york,mid_session,inside_new_york,1,1.7057892e-05,9.8650075e-06,-1.7057892e-05,0.00054072512,0.50675676,0.49211712,0.50675676,0.00055478823,0.00052714122,0.00074727096,888,2.5076772e-05,False
GBPUSD,sweep_low,96,new_york,mid_session,inside_new_york,2,-2.750359e-05,-1.9641503e-06,2.750359e-05,0.00075311458,0.4954955,0.5,0.4954955,0.00078064886,0.00072111669,0.001059871,888,3.5566944e-05,False
GBPUSD,sweep_low,96,new_york,mid_session,inside_new_york,4,-5.195185e-05,-3.7948873e-06,5.195185e-05,0.00099261055,0.49887387,0.50112613,0.49887387,0.0010810228,0.00097648875,0.0015065578,888,5.0556769e-05,False
GBPUSD,sweep_low,96,new_york,mid_session,inside_new_york,8,-2.4752396e-05,4.5715493e-05,2.4752396e-05,0.0012384861,0.51126126,0.48873874,0.51126126,0.0013718021,0.00126301,0.0018043565,888,6.0550241e-05,False
GBPUSD,sweep_low,96,new_york,mid_session,london_to_new_york_boundary,1,-4.368373e-05,-4.368373e-05,4.368373e-05,4.368373e-05,0,1,0,0.00056391724,0.00034549859,,1,,True
GBPUSD,sweep_low,96,new_york,mid_session,london_to_new_york_boundary,2,-0.0002144474,-0.0002144474,0.0002144474,0.0002144474,0,1,0,0.00056391724,0.00043286605,,1,,True
GBPUSD,sweep_low,96,new_york,mid_session,london_to_new_york_boundary,4,0.00030181486,0.00030181486,-0.00030181486,0.00030181486,1,0,1,0.00056391724,0.00043286605,,1,,True
GBPUSD,sweep_low,96,new_york,mid_session,london_to_new_york_boundary,8,0.00017076367,0.00017076367,-0.00017076367,0.00017076367,1,0,1,0.00056391724,0.00043286605,,1,,True
USDJPY,breakout_high,24,asia,early_session,inside_asia,1,5.1978376e-06,-1.8666842e-05,5.1978376e-06,0.00037022941,0.47464789,0.47464789,0.52112676,0.00040294488,0.00036980946,0.00054191063,1420,1.4380815e-05,False
USDJPY,breakout_high,24,asia,early_session,inside_asia,2,-1.4628096e-07,-2.9212128e-05,-1.4628096e-07,0.00050458345,0.46971831,0.46971831,0.52535211,0.00055379451,0.00052780084,0.00074707751,1420,1.9825379e-05,False
USDJPY,breakout_high,24,asia,early_session,inside_asia,4,-5.426223e-05,-6.8463861e-05,-5.426223e-05,0.00073643677,0.46478873,0.46478873,0.53309859,0.00075922404,0.00076676455,0.0010466718,1420,2.7775784e-05,False
USDJPY,breakout_high,24,asia,early_session,inside_asia,8,-4.9958961e-05,-8.1884326e-05,-4.9958961e-05,0.00097681971,0.46830986,0.46830986,0.53028169,0.0009982527,0.0010312537,0.0017209054,1420,4.5668087e-05,False
USDJPY,breakout_high,24,asia,late_session,inside_asia,1,1.2633936e-05,0,1.2633936e-05,0.00033638333,0.49667406,0.49667406,0.49556541,0.0003551787,0.00033370002,0.00050154698,902,1.6699688e-05,False
USDJPY,breakout_high,24,asia,late_session,inside_asia,2,3.5307074e-05,1.0733633e-05,3.5307074e-05,0.00048368086,0.50554324,0.50554324,0.49002217,0.00051375436,0.00047840737,0.00071410622,902,2.3777136e-05,False
USDJPY,breakout_high,24,asia,late_session,inside_asia,4,-6.3962905e-06,2.6154897e-05,-6.3962905e-06,0.00067682718,0.51330377,0.51330377,0.48669623,0.00071728171,0.00073411044,0.0011246007,902,3.7445106e-05,False
USDJPY,breakout_high,24,asia,late_session,inside_asia,8,-4.3534237e-05,6.8435487e-05,-4.3534237e-05,0.0011556289,0.5210643,0.5210643,0.47560976,0.0010653681,0.0011726124,0.0021252278,902,7.0762345e-05,False
USDJPY,breakout_high,24,asia,mid_session,inside_asia,1,-2.7136025e-05,-4.5190545e-05,-2.7136025e-05,0.00033408405,0.42783505,0.42783505,0.56872852,0.00036893125,0.00036535245,0.00057737337,582,2.3932896e-05,False
USDJPY,breakout_high,24,asia,mid_session,inside_asia,2,-4.1445993e-05,-4.6492013e-05,-4.1445993e-05,0.00043742131,0.43986254,0.43986254,0.55498282,0.00046936436,0.00048690367,0.00072681562,582,3.0127477e-05,False
USDJPY,breakout_high,24,asia,mid_session,inside_asia,4,2.1858843e-05,-4.1164387e-05,2.1858843e-05,0.00063597595,0.46907216,0.46907216,0.52749141,0.00066351985,0.00063813692,0.0010572101,582,4.3822767e-05,False
USDJPY,breakout_high,24,asia,mid_session,inside_asia,8,-5.6099594e-05,-2.5395054e-05,-5.6099594e-05,0.00085073121,0.48109966,0.48109966,0.51202749,0.00087255979,0.00092016566,0.0013838253,582,5.7361404e-05,False
USDJPY,breakout_high,24,london,early_session,asia_to_london_boundary,1,6.3475121e-06,-4.6211445e-06,6.3475121e-06,0.00033560068,0.48951049,0.48951049,0.5034965,0.00037390798,0.00035136666,0.00050138989,572,2.0964164e-05,False
USDJPY,breakout_high,24,london,early_session,asia_to_london_boundary,2,5.6050613e-06,-3.066302e-05,5.6050613e-06,0.00046218818,0.48601399,0.48601399,0.51048951,0.00051713087,0.00049111266,0.00070158993,572,2.9334949e-05,False
USDJPY,breakout_high,24,london,early_session,asia_to_london_boundary,4,1.1015569e-05,-5.3855775e-06,1.1015569e-05,0.00075676899,0.48776224,0.48776224,0.5034965,0.00075525092,0.00078267894,0.0012098085,572,5.0584633e-05,False
USDJPY,breakout_high,24,london,early_session,asia_to_london_boundary,8,-5.6275032e-05,-5.058746e-05,-5.6275032e-05,0.0010650516,0.48601399,0.48601399,0.51398601,0.0010187135,0.001133079,0.0017926435,572,7.4954189e-05,False
USDJPY,breakout_high,24,london,early_session,inside_london,1,2.8204964e-05,-4.5610974e-06,2.8204964e-05,0.00034218775,0.48679245,0.48679245,0.50754717,0.00038891881,0.00035760195,0.0005161998,530,2.2422287e-05,False
USDJPY,breakout_high,24,london,early_session,inside_london,2,1.2016676e-05,-8.6996768e-06,1.2016676e-05,0.00048051036,0.47924528,0.47924528,0.50943396,0.00054353375,0.00051379873,0.00072130086,530,3.1331307e-05,False
USDJPY,breakout_high,24,london,early_session,inside_london,4,-2.5821796e-05,-1.1562691e-05,-2.5821796e-05,0.00067998487,0.48679245,0.48679245,0.50943396,0.00072417907,0.00073417775,0.0009585238,530,4.1635613e-05,False
USDJPY,breakout_high,24,london,early_session,inside_london,8,3.4041323e-05,-3.0169898e-05,3.4041323e-05,0.00092024421,0.47735849,0.47735849,0.51698113,0.00097513173,0.0010014851,0.0012827962,530,5.5721106e-05,False
USDJPY,breakout_high,24,london,late_session,inside_london,1,2.2015203e-05,-9.2550134e-06,2.2015203e-05,0.00043341032,0.48414376,0.48414376,0.51162791,0.00046280102,0.0004286337,0.00066726329,946,2.1694601e-05,False
USDJPY,breakout_high,24,london,late_session,inside_london,2,1.3500174e-05,1.5513352e-06,1.3500174e-05,0.00060537971,0.50105708,0.50105708,0.49577167,0.00065076003,0.00061408078,0.00091319736,946,2.9690607e-05,False
USDJPY,breakout_high,24,london,late_session,inside_london,4,9.3627482e-05,4.937036e-05,9.3627482e-05,0.00089493051,0.52536998,0.52536998,0.46934461,0.00096215381,0.00090562628,0.0013765004,946,4.4753887e-05,False
USDJPY,breakout_high,24,london,late_session,inside_london,8,0.00018317931,0.00012963819,0.00018317931,0.0013727557,0.53488372,0.53488372,0.46300211,0.0014674957,0.0013501071,0.0019385012,946,6.3026111e-05,False
USDJPY,breakout_high,24,london,mid_session,inside_london,1,1.2060164e-05,-1.5064041e-05,1.2060164e-05,0.00035856163,0.48652118,0.48652118,0.51091142,0.00035478046,0.00034016119,0.0005495217,779,1.9688658e-05,False
USDJPY,breakout_high,24,london,mid_session,inside_london,2,2.8921128e-05,-2.2541815e-05,2.8921128e-05,0.00047083247,0.478819,0.478819,0.51604621,0.00049894484,0.00046884177,0.00070503478,779,2.5260493e-05,False
USDJPY,breakout_high,24,london,mid_session,inside_london,4,2.7099986e-05,-1.822365e-05,2.7099986e-05,0.00063648901,0.48395379,0.48395379,0.51347882,0.00067296111,0.00064074854,0.00091016305,779,3.2609976e-05,False
USDJPY,breakout_high,24,london,mid_session,inside_london,8,0.00013455379,-2.2672858e-05,0.00013455379,0.00098504775,0.48523748,0.48523748,0.51219512,0.0010359301,0.00093977818,0.0014459709,779,5.1807285e-05,False
USDJPY,breakout_high,24,new_york,early_session,inside_new_york,1,3.8121743e-06,-1.6801301e-05,3.8121743e-06,0.00047546977,0.48246298,0.48246298,0.51208106,0.00048261114,0.00045735267,0.001025134,1283,2.8619847e-05,False
USDJPY,breakout_high,24,new_york,early_session,inside_new_york,2,-7.0230431e-06,-4.6113337e-06,-7.0230431e-06,0.00063914661,0.49727202,0.49727202,0.50272798,0.00066013542,0.00067559453,0.0010115604,1283,2.8240896e-05,False
USDJPY,breakout_high,24,new_york,early_session,inside_new_york,4,2.9856873e-05,4.3291917e-05,2.9856873e-05,0.00092523403,0.51753702,0.51753702,0.48168355,0.00094922782,0.00096656194,0.0013193051,1283,3.683256e-05,False
USDJPY,breakout_high,24,new_york,early_session,inside_new_york,8,4.1921809e-05,4.7785843e-05,4.1921809e-05,0.0013486039,0.5167576,0.5167576,0.48246298,0.0013517032,0.0013374161,0.0018978254,1283,5.2983778e-05,False
USDJPY,breakout_high,24,new_york,early_session,london_to_new_york_boundary,1,2.4305069e-06,-4.0789688e-05,2.4305069e-06,0.00035625223,0.45374449,0.45374449,0.54625551,0.00033047805,0.00036259348,0.0005630041,227,3.7367894e-05,False
USDJPY,breakout_high,24,new_york,early_session,london_to_new_york_boundary,2,-2.5005131e-05,-3.1486571e-05,-2.5005131e-05,0.00042545837,0.43612335,0.43612335,0.55066079,0.0004360608,0.0004748032,0.00065634403,227,4.3563084e-05,False
USDJPY,breakout_high,24,new_york,early_session,london_to_new_york_boundary,4,-5.4477639e-05,-3.6801838e-05,-5.4477639e-05,0.00069920153,0.47577093,0.47577093,0.51982379,0.00065164895,0.0007606944,0.0012414511,227,8.2398003e-05,False
USDJPY,breakout_high,24,new_york,early_session,london_to_new_york_boundary,8,-0.00018040423,-0.00015262721,-0.00018040423,0.0010217231,0.44052863,0.44052863,0.55947137,0.0010071977,0.0013127964,0.0013774622,227,9.1425375e-05,False
USDJPY,breakout_high,24,new_york,late_session,inside_new_york,1,-2.7792595e-05,-3.4563568e-05,-2.7792595e-05,0.00028763911,0.4280303,0.4280303,0.56439394,0.00026529791,0.00029386563,0.00047365108,792,1.6830458e-05,False
USDJPY,breakout_high,24,new_york,late_session,inside_new_york,2,-6.8455622e-05,-5.5453977e-05,-6.8455622e-05,0.00037870871,0.41792929,0.41792929,0.57575758,0.00035527646,0.00042933765,0.00058402692,792,2.0752493e-05,False
USDJPY,breakout_high,24,new_york,late_session,inside_new_york,4,-0.00010268904,-0.00010910702,-0.00010268904,0.00049076966,0.39267677,0.39267677,0.60353535,0.00046667344,0.00057770406,0.00076245931,792,2.7092812e-05,False
USDJPY,breakout_high,24,new_york,late_session,inside_new_york,8,-0.00019653574,-0.0001886567,-0.00019653574,0.00065268079,0.36363636,0.36363636,0.63636364,0.0005964543,0.00082082115,0.0010336179,792,3.6728014e-05,False
USDJPY,breakout_high,24,new_york,mid_session,inside_new_york,1,-5.9325249e-06,-1.7273783e-05,-5.9325249e-06,0.00036667898,0.47424749,0.47424749,0.51973244,0.00037167077,0.00038093743,0.00053027781,1495,1.3714591e-05,False
USDJPY,breakout_high,24,new_york,mid_session,inside_new_york,2,-1.8461724e-06,-1.0011881e-05,-1.8461724e-06,0.00050841778,0.4909699,0.4909699,0.50702341,0.0005197146,0.00053519877,0.00076725026,1495,1.9843417e-05,False
USDJPY,breakout_high,24,new_york,mid_session,inside_new_york,4,1.3703834e-05,9.1097497e-06,1.3703834e-05,0.00068644236,0.50367893,0.50367893,0.49297659,0.0007123181,0.00071509449,0.0010190709,1495,2.6356261e-05,False
USDJPY,breakout_high,24,new_york,mid_session,inside_new_york,8,1.7104894e-05,-3.338887e-06,1.7104894e-05,0.00093561319,0.49698997,0.49698997,0.50033445,0.00094840826,0.0009616978,0.0013457053,1495,3.4804015e-05,False
USDJPY,breakout_high,48,asia,early_session,inside_asia,1,2.4436462e-05,-8.6801418e-06,2.4436462e-05,0.00039794746,0.4908377,0.4908377,0.5052356,0.00044669602,0.00038711726,0.00058586332,764,2.1195791e-05,False
USDJPY,breakout_high,48,asia,early_session,inside_asia,2,7.3728226e-07,-3.6283016e-05,7.3728226e-07,0.00053554132,0.47382199,0.47382199,0.52486911,0.00060025143,0.00055276947,0.00079269569,764,2.8678724e-05,False
USDJPY,breakout_high,48,asia,early_session,inside_asia,4,-6.9092568e-05,-0.00012207425,-6.9092568e-05,0.00077236268,0.43062827,0.43062827,0.56806283,0.00079117283,0.00079497971,0.0010970518,764,3.9689942e-05,False
USDJPY,breakout_high,48,asia,early_session,inside_asia,8,-4.277936e-05,-0.0001007276,-4.277936e-05,0.0010303753,0.45942408,0.45942408,0.53926702,0.0010453727,0.0010678515,0.0019171609,764,6.9360448e-05,False
USDJPY,breakout_high,48,asia,late_session,inside_asia,1,1.6186725e-05,-4.3653825e-06,1.6186725e-05,0.00034846345,0.49354376,0.49354376,0.50071736,0.00035879158,0.00034743569,0.00052695737,697,1.9959934e-05,False
USDJPY,breakout_high,48,asia,late_session,inside_asia,2,3.9495333e-05,4.8327856e-06,3.9495333e-05,0.00048939693,0.50071736,0.50071736,0.49354376,0.0005180833,0.00048818075,0.00073363954,697,2.7788579e-05,False
USDJPY,breakout_high,48,asia,late_session,inside_asia,4,3.6383095e-06,3.1258357e-05,3.6383095e-06,0.00068305473,0.51649928,0.51649928,0.48350072,0.00072995154,0.00074594773,0.0011781441,697,4.4625389e-05,False
USDJPY,breakout_high,48,asia,late_session,inside_asia,8,-5.0907491e-05,9.6187759e-05,-5.0907491e-05,0.0012071784,0.52941176,0.52941176,0.46771879,0.0010971139,0.0012235943,0.0023086432,697,8.7446096e-05,False
USDJPY,breakout_high,48,asia,mid_session,inside_asia,1,-1.6397604e-05,-4.0682514e-05,-1.6397604e-05,0.0003524029,0.43577982,0.43577982,0.55963303,0.00038455257,0.00038260201,0.00061938189,436,2.9663013e-05,False
USDJPY,breakout_high,48,asia,mid_session,inside_asia,2,-3.8625827e-05,-4.8690314e-05,-3.8625827e-05,0.00046230918,0.42889908,0.42889908,0.56422018,0.00048195127,0.00051271014,0.000755672,436,3.6190125e-05,False
