pair,event_type,lookback_window,session,range_regime,horizon_bars,mean_forward_return,median_forward_return,mean_aligned_forward_return,mean_abs_forward_return,positive_fraction,continuation_fraction,reversal_fraction,mean_mfe,mean_mae,forward_return_std,sample_count,forward_return_se,low_sample
ALL,sweep_low,48,asia,normal,4,6.3321862e-05,5.6321634e-05,-6.3321862e-05,0.00058051986,0.53810888,0.45845272,0.53810888,0.00059129433,0.00064218565,0.00083348558,1745,1.995264e-05,False
ALL,sweep_low,48,asia,normal,8,0.00013317893,0.00012353577,-0.00013317893,0.00084704873,0.55988539,0.43839542,0.55988539,0.00083791541,0.00095200364,0.0012206534,1745,2.9220972e-05,False
ALL,sweep_low,48,asia,unknown,1,6.9106732e-05,1.8441678e-05,-6.9106732e-05,0.0001079109,0.66666667,0.33333333,0.66666667,8.5789776e-05,0.0001955792,0.00015882652,3,9.1698532e-05,True
ALL,sweep_low,48,asia,unknown,2,9.195739e-05,9.1466964e-05,-9.195739e-05,9.195739e-05,1,0,1,0.00011766463,0.00021770787,7.3946662e-06,3,4.2693125e-06,True
ALL,sweep_low,48,asia,unknown,4,-0.00039908111,-0.00066021208,0.00039908111,0.00062035105,0.33333333,0.66666667,0.33333333,0.00065498535,0.00030040604,0.00064159711,3,0.00037042627,True
ALL,sweep_low,48,asia,unknown,8,-0.00071655213,-0.00084399062,0.00071655213,0.00071655213,0,1,0,0.00094880648,0.00030040604,0.0006257639,3,0.00036128495,True
ALL,sweep_low,48,london,compressed,1,6.2087972e-05,6.1991498e-05,-6.2087972e-05,0.00036327739,0.55771905,0.43602225,0.55771905,0.00035848799,0.00040178671,0.00049203082,1438,1.2975164e-05,False
ALL,sweep_low,48,london,compressed,2,0.00011835461,0.00010772135,-0.00011835461,0.00049769451,0.58344924,0.41307371,0.58344924,0.00048311371,0.0005813242,0.0006518133,1438,1.718873e-05,False
ALL,sweep_low,48,london,compressed,4,0.00016258252,0.00018228289,-0.00016258252,0.00065845807,0.59735744,0.40125174,0.59735744,0.00065893786,0.00082832047,0.0010238599,1438,2.6999833e-05,False
ALL,sweep_low,48,london,compressed,8,0.00017979579,0.00020149739,-0.00017979579,0.0008643042,0.58901252,0.40890125,0.58901252,0.00089755635,0.0011470842,0.0013150284,1438,3.4678131e-05,False
ALL,sweep_low,48,london,expanded,1,-9.194069e-05,-5.3755803e-05,9.194069e-05,0.00055441571,0.45888488,0.53790614,0.45888488,0.00059597407,0.00047079903,0.00080359556,2493,1.6094459e-05,False
ALL,sweep_low,48,london,expanded,2,-0.00012871778,-0.00010079673,0.00012871778,0.00079050546,0.44925792,0.54833534,0.44925792,0.00085933258,0.00067311798,0.0011338556,2493,2.2708928e-05,False
ALL,sweep_low,48,london,expanded,4,-0.00023796255,-0.00020149306,0.00023796255,0.0011522436,0.43120738,0.56718813,0.43120738,0.0012695818,0.00095929811,0.0016416122,2493,3.2878305e-05,False
ALL,sweep_low,48,london,expanded,8,-0.00033825575,-0.00037688198,0.00033825575,0.0017089155,0.41797032,0.58202968,0.41797032,0.0018522063,0.001396855,0.0023346851,2493,4.6759211e-05,False
ALL,sweep_low,48,london,normal,1,2.928812e-05,3.6564074e-05,-2.928812e-05,0.00043808468,0.52952756,0.46732283,0.52952756,0.00043177224,0.00042676315,0.00061165093,2540,1.2136313e-05,False
ALL,sweep_low,48,london,normal,2,5.6354878e-05,6.243328e-05,-5.6354878e-05,0.00059836211,0.53740157,0.46023622,0.53740157,0.00059478269,0.00061644159,0.00082175492,2540,1.6305175e-05,False
ALL,sweep_low,48,london,normal,4,9.8284076e-05,8.4674829e-05,-9.8284076e-05,0.00081531029,0.53779528,0.46102362,0.53779528,0.0008281287,0.00089166694,0.0011112298,2540,2.2048904e-05,False
ALL,sweep_low,48,london,normal,8,0.0001192189,0.00011671173,-0.0001192189,0.0011703646,0.53897638,0.45984252,0.53897638,0.0011638009,0.0012853,0.0015658583,2540,3.1069596e-05,False
ALL,sweep_low,48,london,unknown,1,-4.6545053e-05,-7.9558363e-05,4.6545053e-05,0.00027086296,0.44,0.56,0.44,0.00032252821,0.00020427249,0.00035244262,25,7.0488524e-05,True
ALL,sweep_low,48,london,unknown,2,-0.00016133361,-0.00016246474,0.00016133361,0.00043144665,0.32,0.68,0.32,0.00052954039,0.00030874715,0.00051432924,25,0.00010286585,True
ALL,sweep_low,48,london,unknown,4,-0.00021173576,-0.00018472884,0.00021173576,0.00052113809,0.36,0.64,0.36,0.00073560224,0.00039772728,0.00063123169,25,0.00012624634,True
ALL,sweep_low,48,london,unknown,8,-0.00030191887,-0.00025809782,0.00030191887,0.00074240773,0.36,0.64,0.36,0.00095774905,0.00054807129,0.00084555384,25,0.00016911077,True
ALL,sweep_low,48,new_york,compressed,1,0.00010879966,0.00010344776,-0.00010879966,0.00036246461,0.6041979,0.38905547,0.6041979,0.00033027422,0.00043503313,0.0004952232,1334,1.3558856e-05,False
ALL,sweep_low,48,new_york,compressed,2,0.00016580287,0.00013522521,-0.00016580287,0.00048964863,0.63193403,0.36431784,0.63193403,0.00044199972,0.00061883797,0.00066411744,1334,1.818306e-05,False
ALL,sweep_low,48,new_york,compressed,4,0.00022073372,0.00018990913,-0.00022073372,0.00062398944,0.64167916,0.35832084,0.64167916,0.00058702009,0.00085469863,0.00083779985,1334,2.293836e-05,False
ALL,sweep_low,48,new_york,compressed,8,0.0003149676,0.00028916551,-0.0003149676,0.0007848899,0.66041979,0.33958021,0.66041979,0.00073258357,0.0011208462,0.0010025565,1334,2.7449279e-05,False
ALL,sweep_low,48,new_york,expanded,1,-7.0801067e-05,-4.5287863e-05,7.0801067e-05,0.00057158802,0.45910543,0.53674121,0.45910543,0.00059329463,0.00049261707,0.00090758297,3130,1.6222365e-05,False
ALL,sweep_low,48,new_york,expanded,2,-0.00012277186,-6.2744638e-05,0.00012277186,0.00079390951,0.46453674,0.5341853,0.46453674,0.00085206512,0.00068592387,0.0012582215,3130,2.2489765e-05,False
ALL,sweep_low,48,new_york,expanded,4,-0.00017938085,-0.00011776222,0.00017938085,0.0010755522,0.44472843,0.55367412,0.44472843,0.0011783015,0.0009286401,0.0016597172,3130,2.96662e-05,False
ALL,sweep_low,48,new_york,expanded,8,-0.00020494363,-0.00017915824,0.00020494363,0.0014302776,0.44504792,0.55335463,0.44504792,0.0015804908,0.0012389047,0.0021880684,3130,3.9110082e-05,False
ALL,sweep_low,48,new_york,normal,1,3.1259394e-05,1.6339943e-05,-3.1259394e-05,0.00043874694,0.51945525,0.47568093,0.51945525,0.00042986342,0.00045209862,0.00066063956,2056,1.4569781e-05,False
ALL,sweep_low,48,new_york,normal,2,5.2660111e-05,4.7454507e-05,-5.2660111e-05,0.00058720349,0.5311284,0.46595331,0.5311284,0.0005868246,0.00063818352,0.00085704785,2056,1.890138e-05,False
ALL,sweep_low,48,new_york,normal,4,0.00010508855,8.0342661e-05,-0.00010508855,0.00078483915,0.5442607,0.45379377,0.5442607,0.0007839783,0.00087264205,0.001109007,2056,2.4458101e-05,False
ALL,sweep_low,48,new_york,normal,8,0.00017602678,0.00012280726,-0.00017602678,0.0010119292,0.55836576,0.4401751,0.55836576,0.0010061101,0.0011644228,0.0014390644,2056,3.1737205e-05,False
ALL,sweep_low,48,new_york,unknown,1,0.00014166895,0.00032122478,-0.00014166895,0.00042276209,0.58333333,0.41666667,0.58333333,0.0002873972,0.00040765828,0.00048533084,12,0.00014010295,True
ALL,sweep_low,48,new_york,unknown,2,0.0002994014,6.8964074e-05,-0.0002994014,0.000621909,0.58333333,0.41666667,0.58333333,0.00035838324,0.00064250191,0.00087677209,12,0.0002531023,True
ALL,sweep_low,48,new_york,unknown,4,0.00019334824,0.00056095033,-0.00019334824,0.00088259814,0.75,0.25,0.75,0.00058672416,0.00081533742,0.0012712555,12,0.00036697986,True
ALL,sweep_low,48,new_york,unknown,8,-0.00041624542,0.00031811815,0.00041624542,0.0010537833,0.66666667,0.33333333,0.66666667,0.001063385,0.00096058923,0.0015414923,12,0.00044499049,True
ALL,sweep_low,96,asia,compressed,1,5.6507442e-05,6.1371343e-05,-5.6507442e-05,0.00026139259,0.59327217,0.40061162,0.59327217,0.00025850438,0.00030201932,0.00037329871,327,2.0643466e-05,False
ALL,sweep_low,96,asia,compressed,2,8.6567991e-05,0.00010447782,-8.6567991e-05,0.00034424345,0.62385321,0.37614679,0.62385321,0.00033963994,0.00041944596,0.0004844439,327,2.6789809e-05,False
ALL,sweep_low,96,asia,compressed,4,0.00016384558,0.00018991188,-0.00016384558,0.00049018279,0.67584098,0.32110092,0.67584098,0.00047438741,0.00061318412,0.00066695587,327,3.6882744e-05,False
ALL,sweep_low,96,asia,compressed,8,0.00019987453,0.00022439439,-0.00019987453,0.00061908171,0.63302752,0.36085627,0.63302752,0.00060074487,0.00086664305,0.00084016945,327,4.6461477e-05,False
ALL,sweep_low,96,asia,expanded,1,-8.7971282e-05,-2.143771e-05,8.7971282e-05,0.00047934035,0.47253788,0.51799242,0.47253788,0.00051512342,0.00039448127,0.00080155031,1056,2.4666006e-05,False
ALL,sweep_low,96,asia,expanded,2,-9.5587314e-05,-3.25314e-05,9.5587314e-05,0.00065862906,0.47064394,0.52367424,0.47064394,0.0007325947,0.00055714258,0.0010031524,1056,3.0869882e-05,False
ALL,sweep_low,96,asia,expanded,4,-0.00018246346,-0.00013353481,0.00018246346,0.00093766583,0.4469697,0.55208333,0.4469697,0.0010613179,0.00076976186,0.0013845587,1056,4.2606849e-05,False
ALL,sweep_low,96,asia,expanded,8,-0.00027663835,-0.00021599866,0.00027663835,0.001327725,0.42992424,0.56912879,0.42992424,0.001526124,0.0010803152,0.001929273,1056,5.9369273e-05,False
ALL,sweep_low,96,asia,normal,1,4.4234664e-05,4.9672781e-05,-4.4234664e-05,0.00028034581,0.56855346,0.42138365,0.56855346,0.00028289848,0.00029874918,0.00039256527,795,1.3922855e-05,False
ALL,sweep_low,96,asia,normal,2,6.6759748e-05,6.5307646e-05,-6.6759748e-05,0.00038884278,0.5572327,0.43773585,0.5572327,0.00038741193,0.0004336484,0.00053767284,795,1.9069291e-05,False
ALL,sweep_low,96,asia,normal,4,9.7947565e-05,0.00010456795,-9.7947565e-05,0.00054928439,0.57106918,0.42641509,0.57106918,0.00055059072,0.00062658962,0.00079750137,795,2.8284459e-05,False
ALL,sweep_low,96,asia,normal,8,0.00018102862,0.00015893264,-0.00018102862,0.00077670213,0.57610063,0.42138365,0.57610063,0.00073777193,0.00091497097,0.0010998626,795,3.9008105e-05,False
ALL,sweep_low,96,london,compressed,1,6.4750263e-05,7.8257707e-05,-6.4750263e-05,0.00038772417,0.55897436,0.43760684,0.55897436,0.00037866362,0.00041348961,0.00051760022,585,2.1400135e-05,False
ALL,sweep_low,96,london,compressed,2,0.0001294662,0.00012221891,-0.0001294662,0.00051921297,0.6,0.3982906,0.6,0.00050072827,0.00060079779,0.00067772846,585,2.8020623e-05,False
ALL,sweep_low,96,london,compressed,4,0.00020997778,0.00021759428,-0.00020997778,0.00067196753,0.61709402,0.37948718,0.61709402,0.0006567937,0.000862436,0.00086695539,585,3.5844194e-05,False
ALL,sweep_low,96,london,compressed,8,0.00020176463,0.00028215471,-0.00020176463,0.0008914088,0.61367521,0.38461538,0.61367521,0.00090888313,0.0011675672,0.0011355163,585,4.6947822e-05,False
ALL,sweep_low,96,london,expanded,1,-8.2804608e-05,-5.8165756e-05,8.2804608e-05,0.00057470909,0.46011905,0.53630952,0.46011905,0.00060702655,0.00049914124,0.00083701753,1680,2.0421137e-05,False
ALL,sweep_low,96,london,expanded,2,-0.00011524639,-9.5209455e-05,0.00011524639,0.00082319764,0.4547619,0.54285714,0.4547619,0.00087911822,0.00070839308,0.0011931884,1680,2.9110817e-05,False
ALL,sweep_low,96,london,expanded,4,-0.00019616284,-0.00015605653,0.00019616284,0.001187945,0.44761905,0.55059524,0.44761905,0.0012735048,0.0010074179,0.0017166133,1680,4.1881077e-05,False
ALL,sweep_low,96,london,expanded,8,-0.00026571866,-0.00029725999,0.00026571866,0.0017187165,0.43095238,0.56845238,0.43095238,0.0018361276,0.0014637179,0.0023536074,1680,5.742214e-05,False
ALL,sweep_low,96,london,normal,1,1.9120652e-05,1.8957781e-05,-1.9120652e-05,0.00043794536,0.51286174,0.48392283,0.51286174,0.00044075649,0.00042427195,0.00061742949,1244,1.7505607e-05,False
ALL,sweep_low,96,london,normal,2,5.898687e-05,8.5037845e-05,-5.898687e-05,0.00061111388,0.54340836,0.45498392,0.54340836,0.0006110836,0.00061249886,0.00084682143,1244,2.4009419e-05,False
ALL,sweep_low,96,london,normal,4,7.9927283e-05,8.7305346e-05,-7.9927283e-05,0.00081642443,0.5426045,0.45578778,0.5426045,0.00084509042,0.00088560294,0.0011066339,1244,3.1375725e-05,False
ALL,sweep_low,96,london,normal,8,0.00013364123,0.00014906895,-0.00013364123,0.0011638007,0.54903537,0.45016077,0.54903537,0.0011774577,0.0012990433,0.0015731317,1244,4.4602058e-05,False
ALL,sweep_low,96,london,unknown,1,0.00014751656,7.4059204e-05,-0.00014751656,0.00023710213,0.875,0.125,0.875,0.0002102222,0.00032696794,0.00037577592,8,0.00013285685,True
ALL,sweep_low,96,london,unknown,2,-2.3493623e-05,3.1749885e-05,2.3493623e-05,0.00046319208,0.5,0.5,0.5,0.00047532245,0.00043700414,0.00066959812,8,0.00023673868,True
ALL,sweep_low,96,london,unknown,4,4.1470821e-05,0.00010185879,-4.1470821e-05,0.00076864012,0.5,0.5,0.5,0.00070576412,0.000693025,0.00092818328,8,0.00032816234,True
ALL,sweep_low,96,london,unknown,8,0.00031283897,0.00073732937,-0.00031283897,0.00081465859,0.625,0.375,0.625,0.00071671279,0.00099738439,0.00085594778,8,0.00030262324,True
ALL,sweep_low,96,new_york,compressed,1,0.00013771776,0.00012665242,-0.00013771776,0.00036834786,0.63093788,0.36175396,0.63093788,0.00030816968,0.00045527232,0.00050405725,821,1.7591719e-05,False
ALL,sweep_low,96,new_york,compressed,2,0.00017772436,0.00015054297,-0.00017772436,0.00047816117,0.63824604,0.35809988,0.63824604,0.00041288749,0.00062937509,0.00063744596,821,2.2247017e-05,False
ALL,sweep_low,96,new_york,compressed,4,0.00024432269,0.00019071931,-0.00024432269,0.00063105861,0.64677223,0.35322777,0.64677223,0.00055932639,0.00087154227,0.0008374582,821,2.9227493e-05,False
ALL,sweep_low,96,new_york,compressed,8,0.00036693014,0.00031490196,-0.00036693014,0.00079176017,0.68209501,0.31790499,0.68209501,0.00069409018,0.0011314639,0.00098179226,821,3.4264786e-05,False
ALL,sweep_low,96,new_york,expanded,1,-6.7374436e-05,-4.2866658e-05,6.7374436e-05,0.00056871997,0.46129147,0.5344274,0.46129147,0.00058923487,0.00049375775,0.00088609405,2803,1.673664e-05,False
ALL,sweep_low,96,new_york,expanded,2,-0.00010976922,-5.8282374e-05,0.00010976922,0.00077501075,0.46450232,0.53407064,0.46450232,0.00082847442,0.00068284435,0.0011729594,2803,2.2154984e-05,False
ALL,sweep_low,96,new_york,expanded,4,-0.00015964906,-0.00011275228,0.00015964906,0.0010487841,0.44809133,0.55012487,0.44809133,0.0011434399,0.00092399593,0.0016319643,2803,3.0824718e-05,False
ALL,sweep_low,96,new_york,expanded,8,-0.00018132259,-0.00015120968,0.00018132259,0.001370855,0.45308598,0.54513022,0.45308598,0.0015267154,0.0012152468,0.0020677607,2803,3.9056088e-05,False
ALL,sweep_low,96,new_york,normal,1,4.3981644e-05,2.7218538e-05,-4.3981644e-05,0.00042145884,0.52807571,0.46687697,0.52807571,0.00041758131,0.00044606616,0.00061798765,1585,1.5522625e-05,False
ALL,sweep_low,96,new_york,normal,2,6.4435745e-05,5.0607836e-05,-6.4435745e-05,0.00057146934,0.53123028,0.46498423,0.53123028,0.00057383596,0.00062671767,0.00081959224,1585,2.0586533e-05,False
ALL,sweep_low,96,new_york,normal,4,0.00011245562,8.6941042e-05,-0.00011245562,0.00076407215,0.54637224,0.45173502,0.54637224,0.00075747337,0.00085248029,0.0010614463,1585,2.6661427e-05,False
ALL,sweep_low,96,new_york,normal,8,0.000196173,0.00013328125,-0.000196173,0.00095966047,0.56466877,0.43343849,0.56466877,0.00095642885,0.001129457,0.0013598254,1585,3.4156118e-05,False
ALL,sweep_low,96,new_york,unknown,1,0.00019804823,0.00032122478,-0.00019804823,0.00031553224,0.66666667,0.33333333,0.66666667,0.00028974903,0.00033855627,0.00031729464,6,0.000129535,True
ALL,sweep_low,96,new_york,unknown,2,0.00018751554,6.8964074e-05,-0.00018751554,0.0004203295,0.66666667,0.33333333,0.66666667,0.00029417643,0.00052980382,0.00055793865,6,0.0002277775,True
ALL,sweep_low,96,new_york,unknown,4,0.00036254857,0.00029679333,-0.00036254857,0.00046135235,0.83333333,0.16666667,0.83333333,0.00030155544,0.00067581733,0.00051289143,6,0.00020938705,True
ALL,sweep_low,96,new_york,unknown,8,-1.2861031e-05,0.00031726209,1.2861031e-05,0.00061902066,0.66666667,0.33333333,0.66666667,0.00055347456,0.00091889293,0.00074503595,6,0.00030415965,True
EURUSD,breakout_high,24,asia,compressed,1,-8.2118711e-05,-7.5523118e-05,-8.2118711e-05,0.00019358473,0.33732877,0.33732877,0.64554795,0.00014487301,0.0002434462,0.00025956732,584,1.0740972e-05,False
EURUSD,breakout_high,24,asia,compressed,2,-0.00011863075,-0.00012007048,-0.00011863075,0.00027174007,0.33219178,0.33219178,0.6609589,0.00020573911,0.00035388903,0.00039749874,584,1.6448615e-05,False
EURUSD,breakout_high,24,asia,compressed,4,-0.0001765315,-0.00014631142,-0.0001765315,0.00039637577,0.30479452,0.30479452,0.68664384,0.00028902562,0.00051261631,0.00062294004,584,2.5777442e-05,False
EURUSD,breakout_high,24,asia,compressed,8,-0.00026716233,-0.00020482258,-0.00026716233,0.00058590069,0.32191781,0.32191781,0.67808219,0.00040341526,0.00078115437,0.00092759345,584,3.838409e-05,False
EURUSD,breakout_high,24,asia,expanded,1,3.932084e-05,1.8815295e-05,3.932084e-05,0.00030087826,0.5253012,0.5253012,0.47068273,0.00032410302,0.00026269971,0.00046417678,1245,1.3155239e-05,False
EURUSD,breakout_high,24,asia,expanded,2,6.1438142e-05,4.153974e-05,6.1438142e-05,0.00041805249,0.54136546,0.54136546,0.45461847,0.00045757032,0.00037141044,0.0006523622,1245,1.8488604e-05,False
EURUSD,breakout_high,24,asia,expanded,4,8.7234668e-05,4.5765124e-05,8.7234668e-05,0.00058749062,0.53333333,0.53333333,0.46104418,0.00065531585,0.00052337646,0.000887808,1245,2.5161375e-05,False
EURUSD,breakout_high,24,asia,expanded,8,0.00011704144,0.00013246901,0.00011704144,0.00090211127,0.56305221,0.56305221,0.43453815,0.00096203795,0.00076670249,0.0013176176,1245,3.7342613e-05,False
EURUSD,breakout_high,24,asia,normal,1,-4.1505098e-05,-4.0710903e-05,-4.1505098e-05,0.00022264986,0.42582629,0.42582629,0.56571868,0.00020957256,0.00025051153,0.0003178713,1301,8.8127748e-06,False
EURUSD,breakout_high,24,asia,normal,2,-6.1419323e-05,-5.4694008e-05,-6.1419323e-05,0.00030944712,0.42890085,0.42890085,0.5641814,0.00029287351,0.00035868262,0.00043464379,1301,1.2050216e-05,False
EURUSD,breakout_high,24,asia,normal,4,-9.0010621e-05,-6.9318324e-05,-9.0010621e-05,0.00042009181,0.42582629,0.42582629,0.57109915,0.00040296003,0.00051519229,0.00064246297,1301,1.7811868e-05,False
EURUSD,breakout_high,24,asia,normal,8,-0.00013716674,-0.00011617671,-0.00013716674,0.00061954838,0.41890853,0.41890853,0.58032283,0.00058629513,0.00077349898,0.00088808629,1301,2.4621614e-05,False
EURUSD,breakout_high,24,asia,unknown,1,1.1899962e-05,9.151795e-05,1.1899962e-05,0.00024232426,0.57142857,0.57142857,0.42857143,0.00026370157,0.00018885356,0.00027832463,7,0.00010519682,True
EURUSD,breakout_high,24,asia,unknown,2,-0.0001300695,-0.00014547329,-0.0001300695,0.00027261905,0.28571429,0.28571429,0.71428571,0.00036407912,0.00028805339,0.0003064312,7,0.00011582011,True
EURUSD,breakout_high,24,asia,unknown,4,8.1971945e-05,8.3127593e-05,8.1971945e-05,0.00011285194,0.71428571,0.71428571,0.28571429,0.00043594174,0.00035637236,0.00013916693,7,5.2600154e-05,True
EURUSD,breakout_high,24,asia,unknown,8,0.00049309904,0.00051542749,0.00049309904,0.00052753275,0.85714286,0.85714286,0.14285714,0.00092605541,0.0004899775,0.00042838553,7,0.00016191451,True
EURUSD,breakout_high,24,london,compressed,1,-0.00010517411,-8.7951116e-05,-0.00010517411,0.00033619757,0.3904,0.3904,0.6032,0.00026851516,0.00038751545,0.00043869521,625,1.7547808e-05,False
EURUSD,breakout_high,24,london,compressed,2,-0.00016675486,-0.00016567115,-0.00016675486,0.00042637514,0.3584,0.3584,0.64,0.00036054327,0.00055482158,0.0005651885,625,2.260754e-05,False
EURUSD,breakout_high,24,london,compressed,4,-0.00028809852,-0.00024872414,-0.00028809852,0.00056594376,0.3136,0.3136,0.6848,0.00046142993,0.00078286827,0.00074338896,625,2.9735559e-05,False
EURUSD,breakout_high,24,london,compressed,8,-0.00044348602,-0.00038946153,-0.00044348602,0.00079581721,0.2912,0.2912,0.7056,0.00059415095,0.0011421248,0.00096184569,625,3.8473828e-05,False
EURUSD,breakout_high,24,london,expanded,1,5.0934331e-05,1.2920741e-05,5.0934331e-05,0.00048807634,0.51276276,0.51276276,0.48573574,0.00052291891,0.00044339387,0.00071272131,1332,1.9528444e-05,False
EURUSD,breakout_high,24,london,expanded,2,9.698819e-05,6.1861169e-05,9.698819e-05,0.00067100842,0.53153153,0.53153153,0.46696697,0.00073954662,0.0006044634,0.00098445171,1332,2.6973811e-05,False
EURUSD,breakout_high,24,london,expanded,4,0.0001394461,0.00017044245,0.0001394461,0.0010256082,0.56531532,0.56531532,0.43393393,0.0010751596,0.00087336694,0.0015136751,1332,4.1474443e-05,False
EURUSD,breakout_high,24,london,expanded,8,0.00018184716,0.00027859142,0.00018184716,0.0015292249,0.57732733,0.57732733,0.42192192,0.0015789574,0.0013137026,0.0022329021,1332,6.118114e-05,False
EURUSD,breakout_high,24,london,normal,1,-4.4020525e-05,-5.0333114e-05,-4.4020525e-05,0.00034844466,0.44157003,0.44157003,0.55129349,0.00035687416,0.00038116673,0.00046854302,1121,1.3994155e-05,False
