pair,transition_type,previous_session_name,current_session_name,next_session_name,previous_range_regime,previous_session_direction,current_range_regime,current_session_direction,current_structural_breach_presence,pattern_key,sample_count,low_sample
ALL,asia_to_london,asia,london,new_york,expanded,down,expanded,up,sweep,asia:expanded:down->london:expanded:up:sweep,26,True
ALL,asia_to_london,asia,london,new_york,normal,up,normal,down,sweep,asia:normal:up->london:normal:down:sweep,26,True
ALL,asia_to_london,asia,london,new_york,expanded,down,compressed,down,sweep,asia:expanded:down->london:compressed:down:sweep,24,True
ALL,asia_to_london,asia,london,new_york,expanded,down,normal,down,sweep,asia:expanded:down->london:normal:down:sweep,23,True
ALL,asia_to_london,asia,london,new_york,expanded,down,compressed,up,sweep,asia:expanded:down->london:compressed:up:sweep,21,True
ALL,asia_to_london,asia,london,new_york,expanded,up,expanded,down,sweep,asia:expanded:up->london:expanded:down:sweep,19,True
ALL,asia_to_london,asia,london,new_york,expanded,down,expanded,down,sweep,asia:expanded:down->london:expanded:down:sweep,18,True
ALL,asia_to_london,asia,london,new_york,expanded,up,compressed,up,sweep,asia:expanded:up->london:compressed:up:sweep,18,True
ALL,asia_to_london,asia,london,new_york,compressed,down,normal,up,sweep,asia:compressed:down->london:normal:up:sweep,15,True
ALL,asia_to_london,asia,london,new_york,expanded,up,expanded,up,sweep,asia:expanded:up->london:expanded:up:sweep,14,True
ALL,asia_to_london,asia,london,new_york,expanded,up,normal,up,sweep,asia:expanded:up->london:normal:up:sweep,14,True
ALL,asia_to_london,asia,london,new_york,normal,down,expanded,down,sweep,asia:normal:down->london:expanded:down:sweep,11,True
ALL,asia_to_london,asia,london,new_york,compressed,up,normal,down,sweep,asia:compressed:up->london:normal:down:sweep,10,True
ALL,asia_to_london,asia,london,new_york,compressed,up,normal,up,sweep,asia:compressed:up->london:normal:up:sweep,10,True
ALL,asia_to_london,asia,london,new_york,normal,down,expanded,up,sweep,asia:normal:down->london:expanded:up:sweep,10,True
ALL,asia_to_london,asia,london,new_york,expanded,up,compressed,down,none,asia:expanded:up->london:compressed:down:none,9,True
ALL,asia_to_london,asia,london,new_york,compressed,down,normal,down,sweep,asia:compressed:down->london:normal:down:sweep,8,True
ALL,asia_to_london,asia,london,new_york,normal,up,expanded,down,sweep,asia:normal:up->london:expanded:down:sweep,8,True
ALL,asia_to_london,asia,london,new_york,compressed,down,expanded,up,sweep,asia:compressed:down->london:expanded:up:sweep,7,True
ALL,asia_to_london,asia,london,new_york,normal,up,compressed,up,none,asia:normal:up->london:compressed:up:none,7,True
ALL,asia_to_london,asia,london,new_york,compressed,up,expanded,up,sweep,asia:compressed:up->london:expanded:up:sweep,6,True
ALL,asia_to_london,asia,london,new_york,expanded,down,normal,up,none,asia:expanded:down->london:normal:up:none,6,True
ALL,asia_to_london,asia,london,new_york,compressed,down,expanded,down,sweep,asia:compressed:down->london:expanded:down:sweep,5,True
ALL,asia_to_london,asia,london,new_york,normal,down,compressed,up,none,asia:normal:down->london:compressed:up:none,5,True
ALL,asia_to_london,asia,london,new_york,unknown,down,unknown,down,breakout,asia:unknown:down->london:unknown:down:breakout,5,True
ALL,asia_to_london,asia,london,new_york,unknown,up,unknown,up,breakout,asia:unknown:up->london:unknown:up:breakout,5,True
ALL,asia_to_london,asia,london,new_york,compressed,up,expanded,down,sweep,asia:compressed:up->london:expanded:down:sweep,4,True
ALL,asia_to_london,asia,london,new_york,normal,up,expanded,up,sweep,asia:normal:up->london:expanded:up:sweep,4,True
ALL,asia_to_london,asia,london,new_york,compressed,down,compressed,up,none,asia:compressed:down->london:compressed:up:none,3,True
ALL,asia_to_london,asia,london,new_york,compressed,up,compressed,up,none,asia:compressed:up->london:compressed:up:none,3,True
ALL,asia_to_london,asia,london,new_york,expanded,down,compressed,up,none,asia:expanded:down->london:compressed:up:none,3,True
ALL,asia_to_london,asia,london,new_york,expanded,down,expanded,down,none,asia:expanded:down->london:expanded:down:none,3,True
ALL,asia_to_london,asia,london,new_york,expanded,down,expanded,up,none,asia:expanded:down->london:expanded:up:none,3,True
ALL,asia_to_london,asia,london,new_york,expanded,down,normal,down,none,asia:expanded:down->london:normal:down:none,3,True
ALL,asia_to_london,asia,london,new_york,expanded,up,expanded,down,none,asia:expanded:up->london:expanded:down:none,3,True
ALL,asia_to_london,asia,london,new_york,expanded,up,normal,down,none,asia:expanded:up->london:normal:down:none,3,True
ALL,asia_to_london,asia,london,new_york,normal,down,compressed,down,none,asia:normal:down->london:compressed:down:none,3,True
ALL,asia_to_london,asia,london,new_york,unknown,up,unknown,down,breakout,asia:unknown:up->london:unknown:down:breakout,3,True
ALL,asia_to_london,asia,london,new_york,compressed,flat,normal,down,breakout,asia:compressed:flat->london:normal:down:breakout,2,True
ALL,asia_to_london,asia,london,new_york,expanded,down,compressed,down,none,asia:expanded:down->london:compressed:down:none,2,True
ALL,asia_to_london,asia,london,new_york,expanded,up,compressed,up,none,asia:expanded:up->london:compressed:up:none,2,True
ALL,asia_to_london,asia,london,new_york,expanded,up,normal,up,none,asia:expanded:up->london:normal:up:none,2,True
ALL,asia_to_london,asia,london,new_york,normal,flat,expanded,up,breakout,asia:normal:flat->london:expanded:up:breakout,2,True
ALL,asia_to_london,asia,london,new_york,compressed,flat,compressed,down,breakout,asia:compressed:flat->london:compressed:down:breakout,1,True
ALL,asia_to_london,asia,london,new_york,compressed,flat,compressed,up,breakout,asia:compressed:flat->london:compressed:up:breakout,1,True
ALL,asia_to_london,asia,london,new_york,compressed,up,compressed,down,none,asia:compressed:up->london:compressed:down:none,1,True
ALL,asia_to_london,asia,london,new_york,compressed,up,compressed,flat,breakout,asia:compressed:up->london:compressed:flat:breakout,1,True
ALL,asia_to_london,asia,london,new_york,expanded,up,compressed,flat,sweep,asia:expanded:up->london:compressed:flat:sweep,1,True
ALL,asia_to_london,asia,london,new_york,expanded,up,expanded,up,none,asia:expanded:up->london:expanded:up:none,1,True
ALL,asia_to_london,asia,london,new_york,normal,down,normal,flat,breakout,asia:normal:down->london:normal:flat:breakout,1,True
ALL,asia_to_london,asia,london,new_york,normal,flat,normal,down,sweep,asia:normal:flat->london:normal:down:sweep,1,True
ALL,asia_to_london,asia,london,new_york,normal,up,compressed,down,none,asia:normal:up->london:compressed:down:none,1,True
ALL,asia_to_london,asia,london,new_york,unknown,down,unknown,up,none,asia:unknown:down->london:unknown:up:none,1,True
ALL,asia_to_london,asia,london,new_york,unknown,up,unknown,down,sweep,asia:unknown:up->london:unknown:down:sweep,1,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,breakout,london:expanded:up->new_york:expanded:down:breakout,169,False
ALL,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,breakout,london:expanded:down->new_york:expanded:down:breakout,157,False
ALL,london_to_new_york,london,new_york,asia,normal,down,normal,up,breakout,london:normal:down->new_york:normal:up:breakout,157,False
ALL,london_to_new_york,london,new_york,asia,normal,up,expanded,down,breakout,london:normal:up->new_york:expanded:down:breakout,155,False
ALL,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,breakout,london:expanded:down->new_york:expanded:up:breakout,154,False
ALL,london_to_new_york,london,new_york,asia,normal,up,expanded,up,breakout,london:normal:up->new_york:expanded:up:breakout,153,False
ALL,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,breakout,london:expanded:up->new_york:expanded:up:breakout,152,False
ALL,london_to_new_york,london,new_york,asia,normal,down,expanded,down,breakout,london:normal:down->new_york:expanded:down:breakout,152,False
ALL,london_to_new_york,london,new_york,asia,normal,down,expanded,up,breakout,london:normal:down->new_york:expanded:up:breakout,138,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,expanded,down,breakout,london:compressed:up->new_york:expanded:down:breakout,130,False
ALL,london_to_new_york,london,new_york,asia,normal,up,normal,up,breakout,london:normal:up->new_york:normal:up:breakout,127,False
ALL,london_to_new_york,london,new_york,asia,normal,up,normal,down,breakout,london:normal:up->new_york:normal:down:breakout,124,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,normal,down,breakout,london:compressed:up->new_york:normal:down:breakout,121,False
ALL,london_to_new_york,london,new_york,asia,normal,down,compressed,up,breakout,london:normal:down->new_york:compressed:up:breakout,120,False
ALL,london_to_new_york,london,new_york,asia,expanded,up,normal,up,breakout,london:expanded:up->new_york:normal:up:breakout,117,False
ALL,london_to_new_york,london,new_york,asia,normal,down,normal,down,breakout,london:normal:down->new_york:normal:down:breakout,117,False
ALL,london_to_new_york,london,new_york,asia,expanded,down,normal,up,breakout,london:expanded:down->new_york:normal:up:breakout,114,False
ALL,london_to_new_york,london,new_york,asia,compressed,down,normal,up,breakout,london:compressed:down->new_york:normal:up:breakout,110,False
ALL,london_to_new_york,london,new_york,asia,expanded,down,normal,down,breakout,london:expanded:down->new_york:normal:down:breakout,108,False
ALL,london_to_new_york,london,new_york,asia,compressed,down,expanded,down,breakout,london:compressed:down->new_york:expanded:down:breakout,104,False
ALL,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,breakout,london:compressed:down->new_york:compressed:up:breakout,102,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,breakout,london:compressed:up->new_york:compressed:up:breakout,101,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,expanded,up,breakout,london:compressed:up->new_york:expanded:up:breakout,101,False
ALL,london_to_new_york,london,new_york,asia,normal,down,compressed,down,breakout,london:normal:down->new_york:compressed:down:breakout,100,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,breakout,london:compressed:up->new_york:compressed:down:breakout,99,False
ALL,london_to_new_york,london,new_york,asia,compressed,down,expanded,up,breakout,london:compressed:down->new_york:expanded:up:breakout,98,False
ALL,london_to_new_york,london,new_york,asia,normal,up,compressed,up,breakout,london:normal:up->new_york:compressed:up:breakout,98,False
ALL,london_to_new_york,london,new_york,asia,compressed,down,normal,down,breakout,london:compressed:down->new_york:normal:down:breakout,97,False
ALL,london_to_new_york,london,new_york,asia,expanded,up,normal,down,breakout,london:expanded:up->new_york:normal:down:breakout,96,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,normal,up,breakout,london:compressed:up->new_york:normal:up:breakout,92,False
ALL,london_to_new_york,london,new_york,asia,normal,up,compressed,down,breakout,london:normal:up->new_york:compressed:down:breakout,89,False
ALL,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,breakout,london:expanded:down->new_york:compressed:down:breakout,75,False
ALL,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,breakout,london:compressed:down->new_york:compressed:down:breakout,72,False
ALL,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,breakout,london:expanded:up->new_york:compressed:up:breakout,71,False
ALL,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,breakout,london:expanded:down->new_york:compressed:up:breakout,70,False
ALL,london_to_new_york,london,new_york,asia,expanded,up,compressed,down,breakout,london:expanded:up->new_york:compressed:down:breakout,70,False
ALL,london_to_new_york,london,new_york,asia,normal,up,compressed,up,sweep,london:normal:up->new_york:compressed:up:sweep,45,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,sweep,london:compressed:up->new_york:compressed:up:sweep,41,False
ALL,london_to_new_york,london,new_york,asia,normal,down,compressed,down,sweep,london:normal:down->new_york:compressed:down:sweep,37,False
ALL,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,sweep,london:expanded:down->new_york:compressed:up:sweep,35,False
ALL,london_to_new_york,london,new_york,asia,normal,down,compressed,up,sweep,london:normal:down->new_york:compressed:up:sweep,35,False
ALL,london_to_new_york,london,new_york,asia,normal,down,normal,up,sweep,london:normal:down->new_york:normal:up:sweep,33,False
ALL,london_to_new_york,london,new_york,asia,normal,up,compressed,down,sweep,london:normal:up->new_york:compressed:down:sweep,33,False
ALL,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,sweep,london:compressed:down->new_york:compressed:up:sweep,32,False
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,sweep,london:compressed:up->new_york:compressed:down:sweep,29,True
ALL,london_to_new_york,london,new_york,asia,normal,up,expanded,up,sweep,london:normal:up->new_york:expanded:up:sweep,29,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,sweep,london:expanded:down->new_york:expanded:down:sweep,28,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,sweep,london:expanded:up->new_york:compressed:up:sweep,27,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,normal,up,sweep,london:compressed:down->new_york:normal:up:sweep,25,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,compressed,down,sweep,london:expanded:up->new_york:compressed:down:sweep,25,True
ALL,london_to_new_york,london,new_york,asia,normal,up,normal,down,sweep,london:normal:up->new_york:normal:down:sweep,25,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,normal,down,sweep,london:expanded:down->new_york:normal:down:sweep,24,True
ALL,london_to_new_york,london,new_york,asia,normal,down,normal,down,sweep,london:normal:down->new_york:normal:down:sweep,24,True
ALL,london_to_new_york,london,new_york,asia,normal,up,normal,up,sweep,london:normal:up->new_york:normal:up:sweep,24,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,sweep,london:expanded:down->new_york:compressed:down:sweep,22,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,sweep,london:expanded:up->new_york:expanded:down:sweep,22,True
ALL,london_to_new_york,london,new_york,asia,normal,down,expanded,down,sweep,london:normal:down->new_york:expanded:down:sweep,21,True
ALL,london_to_new_york,london,new_york,asia,normal,up,expanded,down,sweep,london:normal:up->new_york:expanded:down:sweep,21,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,sweep,london:expanded:up->new_york:expanded:up:sweep,20,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,normal,down,sweep,london:expanded:up->new_york:normal:down:sweep,20,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,normal,up,sweep,london:expanded:up->new_york:normal:up:sweep,20,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,normal,down,sweep,london:compressed:up->new_york:normal:down:sweep,19,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,sweep,london:compressed:down->new_york:compressed:down:sweep,17,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,normal,down,sweep,london:compressed:down->new_york:normal:down:sweep,16,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,expanded,down,sweep,london:compressed:up->new_york:expanded:down:sweep,16,True
ALL,london_to_new_york,london,new_york,asia,normal,down,expanded,up,sweep,london:normal:down->new_york:expanded:up:sweep,16,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,expanded,up,sweep,london:compressed:down->new_york:expanded:up:sweep,15,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,sweep,london:expanded:down->new_york:expanded:up:sweep,15,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,normal,up,sweep,london:expanded:down->new_york:normal:up:sweep,15,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,expanded,down,sweep,london:compressed:down->new_york:expanded:down:sweep,14,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,normal,up,sweep,london:compressed:up->new_york:normal:up:sweep,14,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,expanded,up,sweep,london:compressed:up->new_york:expanded:up:sweep,12,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,compressed,up,none,london:compressed:down->new_york:compressed:up:none,6,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,down,none,london:compressed:up->new_york:compressed:down:none,6,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,up,none,london:compressed:up->new_york:compressed:up:none,6,True
ALL,london_to_new_york,london,new_york,asia,normal,up,compressed,up,none,london:normal:up->new_york:compressed:up:none,6,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,compressed,up,none,london:expanded:down->new_york:compressed:up:none,5,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,normal,up,none,london:expanded:down->new_york:normal:up:none,5,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,expanded,up,none,london:expanded:up->new_york:expanded:up:none,5,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,compressed,down,none,london:compressed:down->new_york:compressed:down:none,4,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,compressed,down,none,london:expanded:down->new_york:compressed:down:none,4,True
ALL,london_to_new_york,london,new_york,asia,normal,up,compressed,down,none,london:normal:up->new_york:compressed:down:none,4,True
ALL,london_to_new_york,london,new_york,asia,unknown,down,unknown,up,breakout,london:unknown:down->new_york:unknown:up:breakout,4,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,normal,up,none,london:compressed:up->new_york:normal:up:none,3,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,normal,down,none,london:expanded:up->new_york:normal:down:none,3,True
ALL,london_to_new_york,london,new_york,asia,normal,down,compressed,down,none,london:normal:down->new_york:compressed:down:none,3,True
ALL,london_to_new_york,london,new_york,asia,normal,down,compressed,up,none,london:normal:down->new_york:compressed:up:none,3,True
ALL,london_to_new_york,london,new_york,asia,normal,up,normal,up,none,london:normal:up->new_york:normal:up:none,3,True
ALL,london_to_new_york,london,new_york,asia,unknown,up,unknown,down,breakout,london:unknown:up->new_york:unknown:down:breakout,3,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,expanded,down,none,london:compressed:up->new_york:expanded:down:none,2,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,normal,down,none,london:expanded:down->new_york:normal:down:none,2,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,compressed,up,none,london:expanded:up->new_york:compressed:up:none,2,True
ALL,london_to_new_york,london,new_york,asia,expanded,up,expanded,down,none,london:expanded:up->new_york:expanded:down:none,2,True
ALL,london_to_new_york,london,new_york,asia,normal,down,expanded,up,none,london:normal:down->new_york:expanded:up:none,2,True
ALL,london_to_new_york,london,new_york,asia,normal,up,normal,down,none,london:normal:up->new_york:normal:down:none,2,True
ALL,london_to_new_york,london,new_york,asia,unknown,down,expanded,down,breakout,london:unknown:down->new_york:expanded:down:breakout,2,True
ALL,london_to_new_york,london,new_york,asia,unknown,up,unknown,up,breakout,london:unknown:up->new_york:unknown:up:breakout,2,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,compressed,flat,breakout,london:compressed:down->new_york:compressed:flat:breakout,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,expanded,down,none,london:compressed:down->new_york:expanded:down:none,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,down,normal,down,none,london:compressed:down->new_york:normal:down:none,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,flat,compressed,down,sweep,london:compressed:flat->new_york:compressed:down:sweep,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,flat,expanded,up,none,london:compressed:flat->new_york:expanded:up:none,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,flat,breakout,london:compressed:up->new_york:compressed:flat:breakout,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,compressed,flat,none,london:compressed:up->new_york:compressed:flat:none,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,expanded,up,none,london:compressed:up->new_york:expanded:up:none,1,True
ALL,london_to_new_york,london,new_york,asia,compressed,up,normal,down,none,london:compressed:up->new_york:normal:down:none,1,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,expanded,down,none,london:expanded:down->new_york:expanded:down:none,1,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,expanded,up,none,london:expanded:down->new_york:expanded:up:none,1,True
ALL,london_to_new_york,london,new_york,asia,expanded,down,normal,flat,breakout,london:expanded:down->new_york:normal:flat:breakout,1,True
ALL,london_to_new_york,london,new_york,asia,normal,down,normal,down,none,london:normal:down->new_york:normal:down:none,1,True
ALL,london_to_new_york,london,new_york,asia,normal,down,normal,up,none,london:normal:down->new_york:normal:up:none,1,True
ALL,london_to_new_york,london,new_york,asia,normal,flat,normal,down,sweep,london:normal:flat->new_york:normal:down:sweep,1,True
ALL,london_to_new_york,london,new_york,asia,normal,up,expanded,down,none,london:normal:up->new_york:expanded:down:none,1,True
ALL,london_to_new_york,london,new_york,asia,normal,up,expanded,up,none,london:normal:up->new_york:expanded:up:none,1,True
ALL,london_to_new_york,london,new_york,asia,unknown,down,normal,down,sweep,london:unknown:down->new_york:normal:down:sweep,1,True
ALL,london_to_new_york,london,new_york,asia,unknown,down,unknown,down,breakout,london:unknown:down->new_york:unknown:down:breakout,1,True
ALL,london_to_new_york,london,new_york,asia,unknown,down,unknown,up,none,london:unknown:down->new_york:unknown:up:none,1,True
ALL,london_to_new_york,london,new_york,asia,unknown,up,unknown,down,sweep,london:unknown:up->new_york:unknown:down:sweep,1,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,breakout,new_york:expanded:down->asia:expanded:down:breakout,325,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,breakout,new_york:expanded:up->asia:expanded:up:breakout,286,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,breakout,new_york:expanded:up->asia:normal:up:breakout,203,False
ALL,new_york_to_asia,new_york,asia,london,normal,up,normal,up,breakout,new_york:normal:up->asia:normal:up:breakout,200,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,breakout,new_york:expanded:down->asia:normal:down:breakout,197,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,normal,down,breakout,new_york:normal:down->asia:normal:down:breakout,187,False
ALL,new_york_to_asia,new_york,asia,london,normal,up,expanded,up,breakout,new_york:normal:up->asia:expanded:up:breakout,185,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,normal,up,breakout,new_york:compressed:up->asia:normal:up:breakout,181,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,normal,down,breakout,new_york:compressed:down->asia:normal:down:breakout,168,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,breakout,new_york:compressed:up->asia:compressed:up:breakout,158,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,expanded,down,breakout,new_york:normal:down->asia:expanded:down:breakout,142,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,normal,up,breakout,new_york:normal:down->asia:normal:up:breakout,125,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,normal,up,breakout,new_york:compressed:down->asia:normal:up:breakout,124,False
ALL,new_york_to_asia,new_york,asia,london,normal,up,normal,down,breakout,new_york:normal:up->asia:normal:down:breakout,123,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,normal,up,breakout,new_york:expanded:down->asia:normal:up:breakout,114,False
ALL,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,breakout,new_york:normal:up->asia:compressed:up:breakout,114,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,breakout,new_york:compressed:down->asia:compressed:down:breakout,112,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,normal,down,breakout,new_york:expanded:up->asia:normal:down:breakout,110,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,breakout,new_york:compressed:up->asia:normal:down:breakout,103,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,breakout,new_york:compressed:up->asia:compressed:down:breakout,102,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,breakout,new_york:expanded:down->asia:compressed:down:breakout,101,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,breakout,new_york:expanded:up->asia:compressed:up:breakout,94,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,expanded,down,breakout,new_york:expanded:up->asia:expanded:down:breakout,94,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,expanded,up,breakout,new_york:compressed:up->asia:expanded:up:breakout,93,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,breakout,new_york:normal:down->asia:compressed:down:breakout,91,False
ALL,new_york_to_asia,new_york,asia,london,normal,up,expanded,down,breakout,new_york:normal:up->asia:expanded:down:breakout,89,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,expanded,up,breakout,new_york:expanded:down->asia:expanded:up:breakout,86,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,expanded,up,breakout,new_york:normal:down->asia:expanded:up:breakout,86,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,breakout,new_york:compressed:down->asia:compressed:up:breakout,85,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,expanded,down,breakout,new_york:compressed:down->asia:expanded:down:breakout,85,False
ALL,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,breakout,new_york:normal:up->asia:compressed:down:breakout,81,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,breakout,new_york:expanded:down->asia:compressed:up:breakout,75,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,expanded,down,breakout,new_york:compressed:up->asia:expanded:down:breakout,71,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,breakout,new_york:normal:down->asia:compressed:up:breakout,71,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,compressed,up,sweep,new_york:compressed:up->asia:compressed:up:sweep,54,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,breakout,new_york:expanded:up->asia:compressed:down:breakout,48,False
ALL,new_york_to_asia,new_york,asia,london,compressed,up,compressed,down,sweep,new_york:compressed:up->asia:compressed:down:sweep,46,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,compressed,down,sweep,new_york:compressed:down->asia:compressed:down:sweep,44,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,expanded,up,breakout,new_york:compressed:down->asia:expanded:up:breakout,44,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,compressed,down,sweep,new_york:normal:down->asia:compressed:down:sweep,44,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,normal,down,sweep,new_york:expanded:down->asia:normal:down:sweep,40,False
ALL,new_york_to_asia,new_york,asia,london,normal,up,compressed,up,sweep,new_york:normal:up->asia:compressed:up:sweep,35,False
ALL,new_york_to_asia,new_york,asia,london,normal,down,compressed,up,sweep,new_york:normal:down->asia:compressed:up:sweep,32,False
ALL,new_york_to_asia,new_york,asia,london,compressed,down,compressed,up,sweep,new_york:compressed:down->asia:compressed:up:sweep,31,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,down,sweep,new_york:expanded:down->asia:compressed:down:sweep,31,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,normal,up,sweep,new_york:expanded:up->asia:normal:up:sweep,31,False
ALL,new_york_to_asia,new_york,asia,london,expanded,up,compressed,up,sweep,new_york:expanded:up->asia:compressed:up:sweep,30,False
ALL,new_york_to_asia,new_york,asia,london,expanded,down,expanded,down,sweep,new_york:expanded:down->asia:expanded:down:sweep,28,True
ALL,new_york_to_asia,new_york,asia,london,normal,down,normal,down,sweep,new_york:normal:down->asia:normal:down:sweep,28,True
ALL,new_york_to_asia,new_york,asia,london,expanded,down,compressed,up,sweep,new_york:expanded:down->asia:compressed:up:sweep,27,True
ALL,new_york_to_asia,new_york,asia,london,compressed,down,normal,down,sweep,new_york:compressed:down->asia:normal:down:sweep,26,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,compressed,down,sweep,new_york:expanded:up->asia:compressed:down:sweep,26,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,normal,up,sweep,new_york:normal:up->asia:normal:up:sweep,26,True
ALL,new_york_to_asia,new_york,asia,london,expanded,up,expanded,up,sweep,new_york:expanded:up->asia:expanded:up:sweep,23,True
ALL,new_york_to_asia,new_york,asia,london,normal,up,compressed,down,sweep,new_york:normal:up->asia:compressed:down:sweep,23,True
ALL,new_york_to_asia,new_york,asia,london,compressed,up,normal,down,sweep,new_york:compressed:up->asia:normal:down:sweep,22,True
