pair,session_date,fx_session_date,session,session_start,session_end,session_return,session_abs_return,session_range,session_direction,session_direction_sign,volatility_regime,range_regime,directional_efficiency_ratio,close_location_value,structural_breach_presence,breach_direction,breach_magnitude_bucket,breakout_event_count,sweep_event_count,breach_event_count
GBPUSD,2024-09-23,2024-09-23,new_york,2024-09-22 22:00:00+00:00,2024-09-23 21:45:00+00:00,0.0021997658,0.0021997658,0.0035586654,up,1,low_vol,compressed,0.21719792,0.77637131,breakout,upside,large,14,10,24
GBPUSD,2024-09-23,2024-09-23,asia,2024-09-23 00:00:00+00:00,2024-09-23 06:45:00+00:00,-0.00039437508,0.00039437508,0.0010629348,down,-1,low_vol,compressed,0.088607595,0.06360424,sweep,downside,medium,1,6,7
GBPUSD,2024-09-23,2024-09-23,london,2024-09-23 07:00:00+00:00,2024-09-23 12:45:00+00:00,0.0015367852,0.0015367852,0.006079507,up,1,high_vol,expanded,0.12337858,0.97589617,breakout,downside,large,12,1,13
GBPUSD,2024-09-24,2024-09-24,new_york,2024-09-23 22:00:00+00:00,2024-09-24 21:45:00+00:00,0.0047345789,0.0047345789,0.005446264,up,1,medium_vol,normal,0.35287549,0.94497937,breakout,upside,large,15,24,39
GBPUSD,2024-09-24,2024-09-24,asia,2024-09-24 00:00:00+00:00,2024-09-24 06:45:00+00:00,0.0001947726,0.0001947726,0.0025695001,up,1,medium_vol,expanded,0.021035599,0.56997085,breakout,upside,large,10,4,14
GBPUSD,2024-09-24,2024-09-24,london,2024-09-24 07:00:00+00:00,2024-09-24 12:45:00+00:00,0.0026513974,0.0026513974,0.0035689008,up,1,medium_vol,normal,0.33022388,0.93599161,breakout,upside,medium,9,9,18
GBPUSD,2024-09-25,2024-09-25,new_york,2024-09-24 22:00:00+00:00,2024-09-25 21:45:00+00:00,-0.0066992745,0.0066992745,0.0085707469,down,-1,medium_vol,expanded,0.44846519,0.082209656,breakout,upside,large,30,13,43
GBPUSD,2024-09-25,2024-09-25,asia,2024-09-25 00:00:00+00:00,2024-09-25 06:45:00+00:00,-0.0021486157,0.0021486157,0.0028226182,down,-1,low_vol,expanded,0.40951029,0.16754617,breakout,downside,large,3,5,8
GBPUSD,2024-09-25,2024-09-25,london,2024-09-25 07:00:00+00:00,2024-09-25 12:45:00+00:00,-0.00022763657,0.00022763657,0.0031607898,down,-1,medium_vol,normal,0.031330252,0.74262102,breakout,downside,large,6,18,24
GBPUSD,2024-09-26,2024-09-26,new_york,2024-09-25 22:00:00+00:00,2024-09-26 21:45:00+00:00,0.006887104,0.006887104,0.0090902267,up,1,high_vol,expanded,0.34460094,0.83030553,breakout,upside,medium,15,0,15
GBPUSD,2024-09-26,2024-09-26,asia,2024-09-26 00:00:00+00:00,2024-09-26 06:45:00+00:00,0.0024410762,0.0024410762,0.0027678048,up,1,low_vol,normal,0.47376093,0.91587517,breakout,upside,large,9,11,20
GBPUSD,2024-09-26,2024-09-26,london,2024-09-26 07:00:00+00:00,2024-09-26 12:45:00+00:00,0.0019631056,0.0019631056,0.0041060377,up,1,medium_vol,expanded,0.2507177,0.69160584,breakout,upside,large,10,6,16
GBPUSD,2024-09-27,2024-09-27,new_york,2024-09-26 22:00:00+00:00,2024-09-27 20:45:00+00:00,-0.0029075185,0.0029075185,0.0043128192,down,-1,medium_vol,normal,0.27121001,0.084701815,breakout,downside,small,1,11,12
GBPUSD,2024-09-27,2024-09-27,asia,2024-09-27 00:00:00+00:00,2024-09-27 06:45:00+00:00,-0.0015882781,0.0015882781,0.0026545868,down,-1,medium_vol,normal,0.22280335,0.40168539,breakout,downside,large,8,6,14
GBPUSD,2024-09-27,2024-09-27,london,2024-09-27 07:00:00+00:00,2024-09-27 12:45:00+00:00,0.0026252208,0.0026252208,0.0049666339,up,1,high_vol,expanded,0.32262506,0.96992481,breakout,upside,large,10,3,13
GBPUSD,2024-09-30,2024-09-30,new_york,2024-09-29 22:00:00+00:00,2024-09-30 21:45:00+00:00,-7.4771386e-05,7.4771386e-05,0.0049947286,down,-1,high_vol,normal,0.00450045,0.34281437,breakout,downside,large,6,0,6
GBPUSD,2024-09-30,2024-09-30,asia,2024-09-30 00:00:00+00:00,2024-09-30 06:45:00+00:00,0.00015691901,0.00015691901,0.0017149006,up,1,low_vol,compressed,0.026957638,0.47930283,breakout,upside,large,3,4,7
GBPUSD,2024-09-30,2024-09-30,london,2024-09-30 07:00:00+00:00,2024-09-30 12:45:00+00:00,0.00014942769,0.00014942769,0.0036310929,up,1,high_vol,normal,0.012277471,0.24588477,breakout,upside,large,6,6,12
GBPUSD,2024-10-01,2024-10-01,new_york,2024-09-30 22:00:00+00:00,2024-10-01 21:45:00+00:00,-0.0064980708,0.0064980708,0.010861275,down,-1,high_vol,expanded,0.3476,0.33666093,breakout,downside,large,12,12,24
GBPUSD,2024-10-01,2024-10-01,asia,2024-10-01 00:00:00+00:00,2024-10-01 06:45:00+00:00,-0.00074378065,0.00074378065,0.0020482,down,-1,medium_vol,compressed,0.10015098,0.19343066,breakout,downside,large,3,1,4
GBPUSD,2024-10-01,2024-10-01,london,2024-10-01 07:00:00+00:00,2024-10-01 12:45:00+00:00,-0.0036954196,0.0036954196,0.0049409406,down,-1,high_vol,expanded,0.41617523,0.11203634,breakout,downside,large,12,6,18
GBPUSD,2024-10-02,2024-10-02,new_york,2024-10-01 22:00:00+00:00,2024-10-02 21:45:00+00:00,-0.0014187814,0.0014187814,0.0030219666,down,-1,medium_vol,compressed,0.1499006,0.53051059,breakout,downside,large,2,7,9
GBPUSD,2024-10-02,2024-10-02,asia,2024-10-02 00:00:00+00:00,2024-10-02 06:45:00+00:00,0.0006478538,0.0006478538,0.002666747,up,1,medium_vol,normal,0.071846282,0.63841808,breakout,upside,medium,2,5,7
GBPUSD,2024-10-02,2024-10-02,london,2024-10-02 07:00:00+00:00,2024-10-02 12:45:00+00:00,-0.00069635524,0.00069635524,0.002420305,down,-1,high_vol,compressed,0.076541167,0.026438569,breakout,upside,medium,3,2,5
GBPUSD,2024-10-03,2024-10-03,new_york,2024-10-02 22:00:00+00:00,2024-10-03 21:45:00+00:00,-0.010657582,0.010657582,0.01347649,down,-1,medium_vol,expanded,0.4847446,0.18931767,breakout,upside,small,1,4,5
GBPUSD,2024-10-03,2024-10-03,asia,2024-10-03 00:00:00+00:00,2024-10-03 06:45:00+00:00,-0.007008324,0.007008324,0.0074607172,down,-1,high_vol,expanded,0.58997144,0.037897928,breakout,downside,large,14,13,27
GBPUSD,2024-10-03,2024-10-03,london,2024-10-03 07:00:00+00:00,2024-10-03 12:45:00+00:00,-0.0042370147,0.0042370147,0.0063517254,down,-1,high_vol,expanded,0.44891392,0.25104603,breakout,downside,large,15,12,27
GBPUSD,2024-10-04,2024-10-04,new_york,2024-10-03 22:00:00+00:00,2024-10-04 20:45:00+00:00,-0.00074280904,0.00074280904,0.0047235036,down,-1,high_vol,normal,0.047759001,0.74596774,sweep,upside,large,0,8,8
GBPUSD,2024-10-04,2024-10-04,asia,2024-10-04 00:00:00+00:00,2024-10-04 06:45:00+00:00,0.0015462426,0.0015462426,0.0024945539,up,1,low_vol,normal,0.26397919,0.77862595,breakout,upside,large,9,11,20
GBPUSD,2024-10-04,2024-10-04,london,2024-10-04 07:00:00+00:00,2024-10-04 12:45:00+00:00,-0.0053009244,0.0053009244,0.0075711195,down,-1,high_vol,expanded,0.37696052,0.035158212,breakout,downside,large,11,13,24
GBPUSD,2024-10-07,2024-10-07,new_york,2024-10-06 22:00:00+00:00,2024-10-07 21:45:00+00:00,-0.0025234717,0.0025234717,0.0043112485,down,-1,medium_vol,compressed,0.19368051,0.2714412,sweep,upside,medium,0,2,2
GBPUSD,2024-10-07,2024-10-07,asia,2024-10-07 00:00:00+00:00,2024-10-07 06:45:00+00:00,-0.00064771775,0.00064771775,0.0022784424,down,-1,low_vol,normal,0.12390671,0.33110368,breakout,downside,large,4,3,7
GBPUSD,2024-10-07,2024-10-07,london,2024-10-07 07:00:00+00:00,2024-10-07 12:45:00+00:00,-0.0027374176,0.0027374176,0.0046360721,down,-1,high_vol,expanded,0.24471711,0.31661184,breakout,downside,large,8,14,22
GBPUSD,2024-10-08,2024-10-08,new_york,2024-10-07 22:00:00+00:00,2024-10-08 21:45:00+00:00,0.0016012168,0.0016012168,0.0027782449,up,1,low_vol,compressed,0.16335283,0.78954608,breakout,downside,medium,4,2,6
GBPUSD,2024-10-08,2024-10-08,asia,2024-10-08 00:00:00+00:00,2024-10-08 06:45:00+00:00,-0.00065727879,0.00065727879,0.0022507977,down,-1,low_vol,normal,0.11096774,0.044142615,breakout,downside,large,9,1,10
GBPUSD,2024-10-08,2024-10-08,london,2024-10-08 07:00:00+00:00,2024-10-08 12:45:00+00:00,0.0019272243,0.0019272243,0.0037550284,up,1,high_vol,normal,0.19672131,0.74643585,breakout,downside,large,2,14,16
GBPUSD,2024-10-09,2024-10-09,new_york,2024-10-08 22:00:00+00:00,2024-10-09 21:45:00+00:00,-0.0025678006,0.0025678006,0.0034453551,down,-1,low_vol,compressed,0.22087299,0.24363234,breakout,downside,small,2,6,8
GBPUSD,2024-10-09,2024-10-09,asia,2024-10-09 00:00:00+00:00,2024-10-09 06:45:00+00:00,-0.0014626024,0.0014626024,0.0023103772,down,-1,low_vol,normal,0.24789644,0.034710744,breakout,downside,large,4,7,11
GBPUSD,2024-10-09,2024-10-09,london,2024-10-09 07:00:00+00:00,2024-10-09 12:45:00+00:00,0.00068074821,0.00068074821,0.0030557181,up,1,high_vol,compressed,0.088469185,0.6795995,breakout,downside,large,3,0,3
GBPUSD,2024-10-10,2024-10-10,new_york,2024-10-09 22:00:00+00:00,2024-10-10 21:45:00+00:00,-0.00094866498,0.00094866498,0.0048121796,down,-1,high_vol,normal,0.058325494,0.58108108,sweep,upside,medium,0,4,4
GBPUSD,2024-10-10,2024-10-10,asia,2024-10-10 00:00:00+00:00,2024-10-10 06:45:00+00:00,0.00085715379,0.00085715379,0.0012780775,up,1,low_vol,compressed,0.19649123,0.76646707,sweep,upside,large,0,5,5
GBPUSD,2024-10-10,2024-10-10,london,2024-10-10 07:00:00+00:00,2024-10-10 12:45:00+00:00,-0.00012999178,0.00012999178,0.0054405383,down,-1,high_vol,expanded,0.01530153,0.74701335,sweep,downside,large,7,10,17
GBPUSD,2024-10-11,2024-10-11,new_york,2024-10-10 22:00:00+00:00,2024-10-11 20:45:00+00:00,0.00096871398,0.00096871398,0.0021059,up,1,low_vol,compressed,0.13712737,0.56363636,sweep,downside,large,1,4,5
GBPUSD,2024-10-11,2024-10-11,asia,2024-10-11 00:00:00+00:00,2024-10-11 06:45:00+00:00,-0.0008191952,0.0008191952,0.0019063514,down,-1,low_vol,compressed,0.16486903,0.36345382,breakout,upside,medium,5,7,12
GBPUSD,2024-10-11,2024-10-11,london,2024-10-11 07:00:00+00:00,2024-10-11 12:45:00+00:00,0.0010880434,0.0010880434,0.0026741348,up,1,medium_vol,compressed,0.13976378,0.51719198,breakout,upside,large,3,8,11
GBPUSD,2024-10-14,2024-10-14,new_york,2024-10-13 22:00:00+00:00,2024-10-14 21:45:00+00:00,-0.00065046623,0.00065046623,0.0030457125,down,-1,low_vol,compressed,0.062638172,0.72236181,breakout,downside,large,7,11,18
GBPUSD,2024-10-14,2024-10-14,asia,2024-10-14 00:00:00+00:00,2024-10-14 06:45:00+00:00,0.001226204,0.001226204,0.0023872659,up,1,low_vol,normal,0.2601626,0.75601926,breakout,upside,large,4,3,7
GBPUSD,2024-10-14,2024-10-14,london,2024-10-14 07:00:00+00:00,2024-10-14 12:45:00+00:00,-0.0023001615,0.0023001615,0.0029737529,down,-1,medium_vol,compressed,0.34599885,0.07979408,sweep,downside,large,7,6,13
GBPUSD,2024-10-15,2024-10-15,new_york,2024-10-14 22:00:00+00:00,2024-10-15 21:45:00+00:00,0.0011141784,0.0011141784,0.0035033444,up,1,low_vol,compressed,0.096903097,0.36065574,breakout,upside,large,8,4,12
GBPUSD,2024-10-15,2024-10-15,asia,2024-10-15 00:00:00+00:00,2024-10-15 06:45:00+00:00,-0.0013736632,0.0013736632,0.0025789665,down,-1,low_vol,normal,0.29068826,0.41246291,sweep,downside,large,5,11,16
GBPUSD,2024-10-15,2024-10-15,london,2024-10-15 07:00:00+00:00,2024-10-15 12:45:00+00:00,0.0030116904,0.0030116904,0.0040385772,up,1,high_vol,normal,0.28770132,0.84155598,sweep,upside,large,9,9,18
GBPUSD,2024-10-16,2024-10-16,new_york,2024-10-15 22:00:00+00:00,2024-10-16 21:45:00+00:00,-0.0063103789,0.0063103789,0.0073927044,down,-1,low_vol,expanded,0.47468354,0.14640455,breakout,downside,medium,6,9,15
GBPUSD,2024-10-16,2024-10-16,asia,2024-10-16 00:00:00+00:00,2024-10-16 06:45:00+00:00,-0.0057215244,0.0057215244,0.0069768154,down,-1,high_vol,expanded,0.55804405,0.040043884,breakout,downside,large,6,9,15
GBPUSD,2024-10-16,2024-10-16,london,2024-10-16 07:00:00+00:00,2024-10-16 12:45:00+00:00,0.0019399538,0.0019399538,0.0042571209,up,1,high_vol,normal,0.22105263,0.59132007,sweep,downside,large,0,4,4
GBPUSD,2024-10-17,2024-10-17,new_york,2024-10-16 22:00:00+00:00,2024-10-17 21:45:00+00:00,0.0016973093,0.0016973093,0.0030020437,up,1,medium_vol,compressed,0.21110579,0.85512821,none,none,none,0,0,0
GBPUSD,2024-10-17,2024-10-17,asia,2024-10-17 00:00:00+00:00,2024-10-17 06:45:00+00:00,-0.00069663077,0.00069663077,0.0015972473,down,-1,low_vol,compressed,0.1102986,0.069879518,sweep,upside,large,1,2,3
GBPUSD,2024-10-17,2024-10-17,london,2024-10-17 07:00:00+00:00,2024-10-17 12:45:00+00:00,0.0020836703,0.0020836703,0.0038091497,up,1,high_vol,normal,0.22457451,0.70879676,breakout,downside,large,10,11,21
GBPUSD,2024-10-18,2024-10-18,new_york,2024-10-17 22:00:00+00:00,2024-10-18 20:45:00+00:00,0.003027788,0.003027788,0.0045378397,up,1,medium_vol,normal,0.22906977,0.75105843,breakout,downside,medium,5,4,9
GBPUSD,2024-10-18,2024-10-18,asia,2024-10-18 00:00:00+00:00,2024-10-18 06:45:00+00:00,0.0035422301,0.0035422301,0.0046141197,up,1,high_vol,expanded,0.4637827,0.82431307,breakout,upside,large,12,5,17
GBPUSD,2024-10-18,2024-10-18,london,2024-10-18 07:00:00+00:00,2024-10-18 12:45:00+00:00,-0.00088050748,0.00088050748,0.0023199458,down,-1,low_vol,compressed,0.16763848,0.48679868,none,none,none,0,0,0
GBPUSD,2024-10-21,2024-10-21,new_york,2024-10-20 22:00:00+00:00,2024-10-21 21:45:00+00:00,-0.0044995842,0.0044995842,0.006224297,down,-1,low_vol,expanded,0.39959156,0.12007389,breakout,downside,large,15,13,28
GBPUSD,2024-10-21,2024-10-21,asia,2024-10-21 00:00:00+00:00,2024-10-21 06:45:00+00:00,-0.0018157998,0.0018157998,0.0020839558,down,-1,low_vol,normal,0.34955752,0.088235294,breakout,downside,large,8,0,8
GBPUSD,2024-10-21,2024-10-21,london,2024-10-21 07:00:00+00:00,2024-10-21 12:45:00+00:00,7.6755985e-05,7.6755985e-05,0.0016425781,up,1,medium_vol,compressed,0.011750881,0.80140187,sweep,downside,large,3,10,13
GBPUSD,2024-10-22,2024-10-22,new_york,2024-10-21 22:00:00+00:00,2024-10-22 21:45:00+00:00,-0.00033495033,0.00033495033,0.0032571033,down,-1,medium_vol,compressed,0.030709495,0.89716312,breakout,downside,medium,4,6,10
GBPUSD,2024-10-22,2024-10-22,asia,2024-10-22 00:00:00+00:00,2024-10-22 06:45:00+00:00,0.0019063905,0.0019063905,0.0027190135,up,1,low_vol,normal,0.37642586,0.78328612,breakout,upside,large,14,13,27
GBPUSD,2024-10-22,2024-10-22,london,2024-10-22 07:00:00+00:00,2024-10-22 12:45:00+00:00,-0.0039324072,0.0039324072,0.0044667225,down,-1,medium_vol,normal,0.47647881,0.004302926,breakout,downside,large,7,5,12
GBPUSD,2024-10-23,2024-10-23,new_york,2024-10-22 22:00:00+00:00,2024-10-23 21:45:00+00:00,-0.0048333179,0.0048333179,0.0063044952,down,-1,medium_vol,expanded,0.36135906,0.15577276,breakout,downside,large,24,20,44
GBPUSD,2024-10-23,2024-10-23,asia,2024-10-23 00:00:00+00:00,2024-10-23 06:45:00+00:00,-0.0008204425,0.0008204425,0.0019798472,down,-1,low_vol,normal,0.12,0.036964981,sweep,downside,large,7,10,17
GBPUSD,2024-10-23,2024-10-23,london,2024-10-23 07:00:00+00:00,2024-10-23 12:45:00+00:00,-0.0013261168,0.0013261168,0.0033692618,down,-1,medium_vol,normal,0.16813294,0.1819222,breakout,downside,large,6,2,8
GBPUSD,2024-10-24,2024-10-24,new_york,2024-10-23 22:00:00+00:00,2024-10-24 21:45:00+00:00,0.0042105263,0.0042105263,0.0060874613,up,1,medium_vol,expanded,0.26692836,0.82898919,sweep,upside,large,1,8,9
GBPUSD,2024-10-24,2024-10-24,asia,2024-10-24 00:00:00+00:00,2024-10-24 06:45:00+00:00,0.0019356137,0.0019356137,0.0024350021,up,1,low_vol,normal,0.39494471,0.92368839,breakout,upside,large,5,4,9
GBPUSD,2024-10-24,2024-10-24,london,2024-10-24 07:00:00+00:00,2024-10-24 12:45:00+00:00,0.0026080707,0.0026080707,0.0032919648,up,1,high_vol,normal,0.25177173,0.80751174,breakout,upside,large,11,5,16
GBPUSD,2024-10-25,2024-10-25,new_york,2024-10-24 22:00:00+00:00,2024-10-25 20:45:00+00:00,-0.00095186712,0.00095186712,0.0030945316,down,-1,low_vol,compressed,0.10934042,0.094645081,breakout,downside,large,9,9,18
GBPUSD,2024-10-25,2024-10-25,asia,2024-10-25 00:00:00+00:00,2024-10-25 06:45:00+00:00,-0.00080943259,0.00080943259,0.00117175,down,-1,low_vol,compressed,0.21829522,0.19078947,breakout,downside,medium,2,6,8
GBPUSD,2024-10-25,2024-10-25,london,2024-10-25 07:00:00+00:00,2024-10-25 12:45:00+00:00,0.0023723831,0.0023723831,0.0031477474,up,1,medium_vol,normal,0.34034311,0.89338235,breakout,upside,medium,13,16,29
GBPUSD,2024-10-28,2024-10-28,new_york,2024-10-27 22:00:00+00:00,2024-10-28 21:45:00+00:00,0.0004512705,0.0004512705,0.0034905966,up,1,low_vol,compressed,0.041740992,0.28729282,sweep,upside,large,2,10,12
GBPUSD,2024-10-28,2024-10-28,asia,2024-10-28 00:00:00+00:00,2024-10-28 06:45:00+00:00,1.9293845e-05,1.9293845e-05,0.0018560679,up,1,low_vol,normal,0.0036523009,0.75051975,breakout,downside,medium,12,18,30
GBPUSD,2024-10-28,2024-10-28,london,2024-10-28 07:00:00+00:00,2024-10-28 12:45:00+00:00,0.0023267659,0.0023267659,0.0030946372,up,1,high_vol,normal,0.2749658,0.76932668,breakout,upside,large,11,12,23
GBPUSD,2024-10-29,2024-10-29,new_york,2024-10-28 22:00:00+00:00,2024-10-29 21:45:00+00:00,0.0030841828,0.0030841828,0.0040132928,up,1,high_vol,normal,0.20586722,0.85302594,sweep,upside,large,10,20,30
GBPUSD,2024-10-29,2024-10-29,asia,2024-10-29 00:00:00+00:00,2024-10-29 06:45:00+00:00,-0.00037380584,0.00037380584,0.0014721014,down,-1,low_vol,compressed,0.11425206,0.60994764,breakout,downside,large,2,6,8
GBPUSD,2024-10-29,2024-10-29,london,2024-10-29 07:00:00+00:00,2024-10-29 12:45:00+00:00,0.00061296951,0.00061296951,0.0021434657,up,1,low_vol,compressed,0.10779661,0.45323741,breakout,upside,large,4,4,8
GBPUSD,2024-10-30,2024-10-30,new_york,2024-10-29 22:00:00+00:00,2024-10-30 21:45:00+00:00,-0.003339944,0.003339944,0.0074447314,down,-1,high_vol,expanded,0.17224975,0.19669592,breakout,downside,medium,4,5,9
GBPUSD,2024-10-30,2024-10-30,asia,2024-10-30 00:00:00+00:00,2024-10-30 06:45:00+00:00,-0.00013834288,0.00013834288,0.0018753146,down,-1,low_vol,normal,0.030508475,0.54918033,breakout,downside,medium,4,9,13
GBPUSD,2024-10-30,2024-10-30,london,2024-10-30 07:00:00+00:00,2024-10-30 12:45:00+00:00,-0.0046082064,0.0046082064,0.0069257614,down,-1,high_vol,expanded,0.51569892,0.13706992,breakout,upside,large,17,15,32
GBPUSD,2024-10-31,2024-10-31,new_york,2024-10-30 22:00:00+00:00,2024-10-31 21:45:00+00:00,-0.0054293966,0.0054293966,0.011896086,down,-1,high_vol,expanded,0.22363405,0.33970827,breakout,downside,large,12,5,17
GBPUSD,2024-10-31,2024-10-31,asia,2024-10-31 00:00:00+00:00,2024-10-31 06:45:00+00:00,0.001238598,0.001238598,0.0027164267,up,1,low_vol,normal,0.22494744,0.89630682,breakout,upside,large,7,4,11
GBPUSD,2024-10-31,2024-10-31,london,2024-10-31 07:00:00+00:00,2024-10-31 12:45:00+00:00,0.00030059425,0.00030059425,0.0032063387,up,1,high_vol,normal,0.027857143,0.48076923,breakout,upside,large,4,2,6
GBPUSD,2024-11-01,2024-11-01,new_york,2024-10-31 22:00:00+00:00,2024-11-01 20:45:00+00:00,0.0022798297,0.0022798297,0.0065719581,up,1,medium_vol,expanded,0.14320507,0.34690265,breakout,upside,large,6,3,9
GBPUSD,2024-11-01,2024-11-01,asia,2024-11-01 00:00:00+00:00,2024-11-01 06:45:00+00:00,-1.5507302e-05,1.5507302e-05,0.0013762731,down,-1,medium_vol,compressed,0.0020986359,0.69295775,breakout,downside,medium,1,2,3
GBPUSD,2024-11-01,2024-11-01,london,2024-11-01 07:00:00+00:00,2024-11-01 12:45:00+00:00,0.0043691146,0.0043691146,0.0061175358,up,1,high_vol,expanded,0.54365654,0.82953105,breakout,upside,large,8,5,13
GBPUSD,2024-11-04,2024-11-04,new_york,2024-11-03 22:00:00+00:00,2024-11-04 21:45:00+00:00,-0.00099070205,0.00099070205,0.0045294743,down,-1,high_vol,normal,0.059587294,0.39744681,breakout,downside,large,4,6,10
GBPUSD,2024-11-04,2024-11-04,asia,2024-11-04 00:00:00+00:00,2024-11-04 06:45:00+00:00,0.002733042,0.002733042,0.0036517765,up,1,low_vol,expanded,0.50862069,0.76955603,breakout,upside,large,13,6,19
GBPUSD,2024-11-04,2024-11-04,london,2024-11-04 07:00:00+00:00,2024-11-04 12:45:00+00:00,-0.0014359575,0.0014359575,0.0035494712,down,-1,high_vol,normal,0.15731759,0.51518438,sweep,downside,large,4,2,6
GBPUSD,2024-11-05,2024-11-05,new_york,2024-11-04 22:00:00+00:00,2024-11-05 21:45:00+00:00,0.0064942331,0.0064942331,0.0068955405,up,1,high_vol,expanded,0.37879811,0.98992725,breakout,upside,large,18,9,27
GBPUSD,2024-11-05,2024-11-05,asia,2024-11-05 00:00:00+00:00,2024-11-05 06:45:00+00:00,0.00093405279,0.00093405279,0.0014859931,up,1,low_vol,compressed,0.18389058,0.95064935,breakout,upside,medium,6,6,12
GBPUSD,2024-11-05,2024-11-05,london,2024-11-05 07:00:00+00:00,2024-11-05 12:45:00+00:00,0.0015540405,0.0015540405,0.0022442967,up,1,low_vol,compressed,0.29654157,0.71993127,breakout,upside,large,6,12,18
GBPUSD,2024-11-06,2024-11-06,new_york,2024-11-05 22:00:00+00:00,2024-11-06 21:45:00+00:00,-0.012505559,0.012505559,0.016381439,down,-1,high_vol,expanded,0.36028275,0.20968874,breakout,upside,medium,5,4,9
GBPUSD,2024-11-06,2024-11-06,asia,2024-11-06 00:00:00+00:00,2024-11-06 06:45:00+00:00,-0.013781656,0.013781656,0.015131069,down,-1,high_vol,expanded,0.51958375,0.083101089,breakout,downside,large,30,5,35
GBPUSD,2024-11-06,2024-11-06,london,2024-11-06 07:00:00+00:00,2024-11-06 12:45:00+00:00,-0.00071522139,0.00071522139,0.0064253313,down,-1,high_vol,expanded,0.046653144,0.15366001,sweep,downside,large,0,3,3
GBPUSD,2024-11-07,2024-11-07,new_york,2024-11-06 22:00:00+00:00,2024-11-07 21:45:00+00:00,0.0083311011,0.0083311011,0.010396407,up,1,high_vol,expanded,0.35042456,0.83196415,breakout,upside,large,12,8,20
GBPUSD,2024-11-07,2024-11-07,asia,2024-11-07 00:00:00+00:00,2024-11-07 06:45:00+00:00,0.0038540357,0.0038540357,0.0045759396,up,1,medium_vol,expanded,0.48462665,0.95589483,breakout,upside,large,10,12,22
GBPUSD,2024-11-07,2024-11-07,london,2024-11-07 07:00:00+00:00,2024-11-07 12:45:00+00:00,0.0018326206,0.0018326206,0.0044307664,up,1,high_vol,expanded,0.15895372,0.9904014,breakout,upside,large,7,8,15
GBPUSD,2024-11-08,2024-11-08,new_york,2024-11-07 22:00:00+00:00,2024-11-08 21:45:00+00:00,-0.0051321342,0.0051321342,0.0082121847,down,-1,medium_vol,expanded,0.30552372,0.34224098,breakout,downside,large,12,9,21
GBPUSD,2024-11-08,2024-11-08,asia,2024-11-08 00:00:00+00:00,2024-11-08 06:45:00+00:00,-0.0011129768,0.0011129768,0.0017522645,down,-1,low_vol,compressed,0.21328413,0.31428571,sweep,downside,large,0,4,4
GBPUSD,2024-11-08,2024-11-08,london,2024-11-08 07:00:00+00:00,2024-11-08 12:45:00+00:00,-0.0018853085,0.0018853085,0.0031845906,down,-1,high_vol,normal,0.19693919,0.21428571,breakout,downside,large,2,1,3
GBPUSD,2024-11-11,2024-11-11,new_york,2024-11-10 22:00:00+00:00,2024-11-11 21:45:00+00:00,-0.0035310926,0.0035310926,0.0047816879,down,-1,low_vol,compressed,0.30501672,0.19757085,breakout,downside,large,6,0,6
